,vdvae,cliptext_final,cliptext_tokens,clipvision_final,clipvision_patches,id_acc_vdvae,id_acc_cliptext,id_acc_clipvision,im,dataset,sub,test_dataset,algorithm,pert_algorithm,pert_type,pert_epsilon,pert_n,pert_ratio,pert_max_steps
29,0.009247785044785,0.6802486971051463,0.6426855050619596,0.6361108186347577,0.478572808424949,0.7435897435897436,0.5897435897435898,0.6410256410256411,30,deeprecon,AM,art,brain_diffuser,ic,friendly,,5,90-10,500
30,0.012368301261514,0.6804007258210821,0.6540302617061674,0.6389414057204503,0.5420818690505119,0.9487179487179487,0.8461538461538461,0.7692307692307693,31,deeprecon,AM,art,brain_diffuser,ic,friendly,,5,90-10,500
31,0.0166599763912939,0.6227324923926075,0.5726615521342456,0.3715585666858033,0.4077723838584409,0.7948717948717948,0.3076923076923077,0.28205128205128205,32,deeprecon,AM,art,brain_diffuser,ic,friendly,,5,90-10,500
32,0.0300879813538065,0.6329501844576428,0.59638339656252,0.5394660522285303,0.5237054516193289,0.9743589743589743,0.5897435897435898,0.6666666666666666,33,deeprecon,AM,art,brain_diffuser,ic,friendly,,5,90-10,500
33,0.0189998996334181,0.6939090880165547,0.6586855100138214,0.6619357773978214,0.5507500596032731,0.8974358974358975,0.8717948717948718,0.7948717948717948,34,deeprecon,AM,art,brain_diffuser,ic,friendly,,5,90-10,500
34,-0.0095661972785222,0.5260724017098779,0.4754472970323442,0.4839134603091405,0.4446245755262575,0.10256410256410256,0.1282051282051282,0.3076923076923077,35,deeprecon,AM,art,brain_diffuser,ic,friendly,,5,90-10,500
35,-0.0021467901665273,0.5864284333210451,0.5501384899809072,0.6091041630859467,0.4496558128874002,0.23076923076923078,0.46153846153846156,0.41025641025641024,36,deeprecon,AM,art,brain_diffuser,ic,friendly,,5,90-10,500
36,0.0239058471721784,0.7301318008638369,0.7093056284729043,0.5847210625525099,0.6060836459335,1.0,0.9487179487179487,0.9743589743589743,37,deeprecon,AM,art,brain_diffuser,ic,friendly,,5,90-10,500
37,0.0333012214207471,0.5165323900865156,0.4446482786478061,0.4941386610420697,0.4177389928784453,1.0,0.10256410256410256,0.15384615384615385,38,deeprecon,AM,art,brain_diffuser,ic,friendly,,5,90-10,500
38,0.0084587585333095,0.654355149197716,0.6198942656541775,0.6276303235542537,0.4744436340662811,0.6410256410256411,0.6923076923076923,0.6666666666666666,39,deeprecon,AM,art,brain_diffuser,ic,friendly,,5,90-10,500
39,0.0002834961176245,0.5557102347911539,0.5003226879169214,0.5750504771114434,0.3879853172223071,0.3333333333333333,0.38461538461538464,0.05128205128205128,40,deeprecon,AM,art,brain_diffuser,ic,friendly,,5,90-10,500
0,0.0304577158213789,0.7350118390014484,0.6897761184227434,0.6583565111545263,0.4786074675823341,1.0,0.9795918367346939,1.0,1,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
1,0.0067059520607344,0.7365295682313701,0.6722127183190056,0.6025875572957663,0.447829493331366,0.7142857142857143,1.0,0.7551020408163265,2,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
2,0.0135232579030816,0.772111979582131,0.7254680556108553,0.6664849114807293,0.4316415446719199,0.9183673469387755,0.9591836734693877,0.5306122448979592,3,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
3,0.0070057351412782,0.6785050496982558,0.6503606391403063,0.468317051876329,0.458256853749729,0.6530612244897959,0.9591836734693877,0.8163265306122449,4,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
4,0.0165772512124193,0.7594326737770954,0.7211945445520027,0.6120277124671918,0.4246005577040874,0.9591836734693877,1.0,0.4897959183673469,5,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
5,0.0141277956560758,0.81747015048786,0.7837591085051022,0.645196539119092,0.5124812265045706,0.8979591836734694,1.0,1.0,6,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
6,0.000769314838104,0.6931067816070295,0.643606584625079,0.6693915074205455,0.3916209986762911,0.3469387755102041,1.0,0.42857142857142855,7,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
7,0.0225393442980349,0.7482731422572907,0.7061585589035863,0.4303221224908397,0.5059438158097262,0.9795918367346939,0.8571428571428571,0.8571428571428571,8,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
8,0.0163802800757062,0.784035462369367,0.7405269212555715,0.6233853334036707,0.4168907055971348,0.8979591836734694,1.0,0.6530612244897959,9,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
9,0.0176368451962176,0.7110411974932325,0.6749340208667712,0.5987391292204758,0.4933811207014949,0.9387755102040817,0.9387755102040817,0.7959183673469388,10,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
10,0.0108100673403026,0.7140581600043905,0.6659639379659087,0.5584750773780358,0.4272178610793757,0.8163265306122449,0.9183673469387755,0.6326530612244898,11,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
11,0.0093414954678189,0.7436491272369843,0.6901294125903472,0.615389106903892,0.4369698577850233,0.6938775510204082,0.8979591836734694,0.5306122448979592,12,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
12,0.0056881399072772,0.6261110354456698,0.5732789980001175,0.5984782989222123,0.3977493536860009,0.6326530612244898,0.6938775510204082,0.20408163265306123,13,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
13,0.0208638223103135,0.604950603584135,0.5680170849518866,0.4661050005236847,0.3987109137047515,0.9795918367346939,0.5510204081632653,0.24489795918367346,14,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
14,0.0297733969373145,0.5522759742491185,0.5379486392700952,0.5135166208202725,0.3657197110990761,1.0,0.6938775510204082,0.4489795918367347,15,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
15,0.0152693906070722,0.7768014293443696,0.7371210836525907,0.3856037049577305,0.4569357392923394,0.8775510204081632,1.0,0.9795918367346939,16,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
16,0.0083076356295788,0.6891373162825667,0.6360116365394729,0.53212904983571,0.4824118775295945,0.7142857142857143,0.9183673469387755,0.8979591836734694,17,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
17,0.0125904768338328,0.7351942346266015,0.7182531010261594,0.614811292289305,0.4250237868669645,0.8979591836734694,0.9591836734693877,0.8979591836734694,18,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
18,0.0107660151159189,0.6801980521105156,0.6415139586204938,0.5536455145469893,0.438173869755053,0.6938775510204082,0.7142857142857143,0.8571428571428571,19,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
19,-0.00346769512165,0.708904030718576,0.6541113345983945,0.5218378519854591,0.4852768692958056,0.1836734693877551,0.7959183673469388,0.8979591836734694,20,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
20,0.0044360001541577,0.4942754424226185,0.4798025918714548,0.5332069684983847,0.4145966541284769,0.42857142857142855,0.5918367346938775,0.4489795918367347,21,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
21,0.0074970014372157,0.7645446017973204,0.7300891151917346,0.6512656852244193,0.5210635200813872,0.7755102040816326,0.9795918367346939,1.0,22,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
22,0.0203156465397205,0.7747925511465203,0.7442664211281209,0.6248651395251686,0.4424173337253033,0.9591836734693877,0.9795918367346939,0.5918367346938775,23,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
23,0.0144337630993339,0.713552857468665,0.6770694417674145,0.5638289440648089,0.4716541098661022,0.8163265306122449,0.7959183673469388,0.9795918367346939,24,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
24,0.0192915726821675,0.7590786249543306,0.7164797623939184,0.5069041215525624,0.4969943178649946,1.0,1.0,0.9591836734693877,25,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
25,0.0103936402009639,0.6628622066190957,0.6186901970257191,0.5448774023599514,0.4624340593432754,0.7959183673469388,0.8163265306122449,0.8979591836734694,26,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
26,0.0257375951800438,0.7549230873536701,0.7111616192385646,0.5758172936813661,0.4374665136343051,1.0,0.9591836734693877,0.9183673469387755,27,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
27,0.0241122487292921,0.7222000274284385,0.6899057290599081,0.6212882125448944,0.4838519453682567,0.9795918367346939,1.0,0.9183673469387755,28,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
28,0.0221181920936223,0.7055926852736947,0.6576095351617032,0.564763403778087,0.4575678316019179,1.0,0.9387755102040817,0.9183673469387755,29,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
29,-0.0049259890684087,0.6965145379378377,0.6632290508810148,0.546263574918111,0.4399178499950099,0.2857142857142857,1.0,0.9183673469387755,30,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
30,0.035260688946542,0.6737600863537279,0.6424608459634809,0.6958383466935317,0.4443721401454932,1.0,0.9183673469387755,0.8775510204081632,31,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
31,0.0174668521082206,0.7398121260524674,0.6938982846872971,0.6712525460734209,0.4647049595945376,0.9591836734693877,0.9387755102040817,0.8367346938775511,32,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
32,0.0050423770373238,0.7338838363023084,0.6955886774082678,0.7225917313908964,0.5262359440324187,0.5102040816326531,1.0,1.0,33,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
33,0.003628930631759,0.7173384407772575,0.6670593606652891,0.3597386278309258,0.4573001155096271,0.5102040816326531,0.7142857142857143,0.9591836734693877,34,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
34,0.0075688629802377,0.6880266674864143,0.6387881606194936,0.5523347964125049,0.405738257855151,0.7959183673469388,0.8979591836734694,0.673469387755102,35,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
35,0.0097418431625385,0.6802518054469493,0.6457644865395399,0.5162152987066556,0.434610872458595,0.7142857142857143,0.8367346938775511,0.5918367346938775,36,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
36,0.0234989742585663,0.7100288903502278,0.6639123516684438,0.59362434385901,0.5230447088858348,0.9795918367346939,0.46938775510204084,0.8979591836734694,37,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
37,0.0072044444605567,0.6109590034803281,0.5686325589187529,0.5970213159834431,0.3394903104683088,0.7346938775510204,0.46938775510204084,0.0,38,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
38,-0.0023966103333712,0.7373399848480399,0.6963252070387105,0.5144575778153404,0.4564918366270963,0.3469387755102041,0.8163265306122449,0.7959183673469388,39,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
39,0.0160651800615568,0.6041193888108266,0.5711798846613331,0.5424845527032286,0.4080073647596917,0.8979591836734694,0.6326530612244898,0.5714285714285714,40,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
40,0.0135022196358752,0.7476506807437647,0.7215649728996009,0.6667079263957781,0.472202477949235,0.8979591836734694,0.7142857142857143,0.7755102040816326,41,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
41,-0.0042854085302082,0.7293760690658664,0.6786691384734832,0.5111813030872727,0.4462737119619971,0.14285714285714285,0.9387755102040817,0.8979591836734694,42,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
42,0.0287249314357408,0.7238241966845745,0.6915324756319858,0.5245688896162386,0.4988781170380139,1.0,0.8775510204081632,1.0,43,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
43,0.008686332578476,0.7458088639297976,0.7071702723485364,0.7055907667388595,0.5111470464668002,0.7755102040816326,0.9795918367346939,0.9591836734693877,44,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
44,0.0197318606583296,0.7240818957949918,0.689984315513093,0.4839291551581666,0.4384094219360723,0.9387755102040817,0.8979591836734694,0.7142857142857143,45,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
45,0.0135327941459009,0.698766934704829,0.6547798829364943,0.5036026674862418,0.5284553084284475,0.8163265306122449,0.9183673469387755,1.0,46,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
46,0.0063719258379572,0.7248306569850609,0.6908594584165333,0.6471411425864584,0.5295239309187629,0.5918367346938775,0.9387755102040817,1.0,47,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
47,0.0332512670995641,0.685635068947905,0.6553936972393604,0.613846685232509,0.4831260223264292,1.0,0.7959183673469388,0.9183673469387755,48,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
48,-0.0001229681846824,0.7188878633225192,0.7000268462293875,0.5751290194565397,0.5080711103136901,0.3469387755102041,0.9591836734693877,0.9795918367346939,49,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
49,0.0203746240997971,0.8022674004505554,0.7675335552537472,0.6095326613949479,0.4923714992085044,1.0,1.0,1.0,50,deeprecon,AM,test,brain_diffuser,ic,adversarial,,5,80-20,500
0,0.0087966727684474,0.7494069380874051,0.7053878998217612,0.5727210074307634,0.4663359329024716,0.717948717948718,0.9487179487179487,0.5641025641025641,1,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
1,-0.004413624068952,0.5766350513898033,0.5341133223966301,0.5149352847114905,0.4613561398788558,0.28205128205128205,0.4358974358974359,0.5641025641025641,2,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
2,0.0011119948328554,0.5336062738086613,0.4526594959114773,0.4161351367637007,0.3773371154361095,0.5128205128205128,0.05128205128205128,0.07692307692307693,3,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
3,0.0035231505863422,0.6668554619650496,0.6313695607339006,0.5899912220687,0.5664965095304847,0.5897435897435898,0.6923076923076923,0.8974358974358975,4,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
4,0.0020452897748097,0.553614519026158,0.5033555401154978,0.4262835482399761,0.4420529635261274,0.38461538461538464,0.20512820512820512,0.3333333333333333,5,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
5,0.0103720440228899,0.5549724148832765,0.5018719988368662,0.4185131134065593,0.3992041592593606,0.8461538461538461,0.3333333333333333,0.20512820512820512,6,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
6,-0.0006205782547976,0.5758790658713953,0.5633486264420857,0.4371903721257108,0.397473397020979,0.38461538461538464,0.38461538461538464,0.23076923076923078,7,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
7,0.0084594983808517,0.7411006462789735,0.719772593371454,0.520377468555953,0.4727088070702826,0.6666666666666666,0.9743589743589743,0.6410256410256411,8,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
8,-0.0052894859196183,0.5253945879963033,0.488750002106804,0.5707090024094078,0.4042885517941057,0.15384615384615385,0.15384615384615385,0.10256410256410256,9,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
9,0.0202274998713958,0.6739952028344776,0.6379371822339611,0.6384720230828462,0.6108939013981202,1.0,0.7435897435897436,1.0,10,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
10,0.0134127554786977,0.6804805576297533,0.6522289005752918,0.5037892130798052,0.5375431291248226,0.8461538461538461,0.8717948717948718,0.717948717948718,11,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
11,0.0091198469778569,0.6368917789340252,0.5967794172211678,0.5072665267018356,0.536210343427681,0.8461538461538461,0.717948717948718,0.7435897435897436,12,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
12,0.0218045017124974,0.4836166013723096,0.4353781489003543,0.408659296407122,0.3842378128248144,0.8974358974358975,0.02564102564102564,0.02564102564102564,13,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
13,0.0092150175049409,0.7153359746386896,0.7039632767245099,0.5725122437319881,0.5768447948755014,0.8717948717948718,0.9487179487179487,0.9230769230769231,14,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
14,0.0061311819399261,0.5367585246577968,0.5044555280965924,0.5326345583942944,0.469475659430397,0.6666666666666666,0.38461538461538464,0.6410256410256411,15,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
15,0.0036976099735779,0.739854049290272,0.7226664811016903,0.6026998836393594,0.5783541090945312,0.6410256410256411,0.9230769230769231,0.9487179487179487,16,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
16,0.0002307507822475,0.6098392533306543,0.5672322753380352,0.5165993114544543,0.4394533232699452,0.3076923076923077,0.3333333333333333,0.3333333333333333,17,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
17,0.0159382050534015,0.5784123490203146,0.5448991001561382,0.6121517989987183,0.4759101948296408,0.9230769230769231,0.4358974358974359,0.8461538461538461,18,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
18,0.0088677781935889,0.7241963723700382,0.7060325806402578,0.5368427231766741,0.4541428495780668,0.8205128205128205,0.7948717948717948,0.48717948717948717,19,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
19,0.0104450781656906,0.7416990122958613,0.7371768829633633,0.6026468030311093,0.5559569102938713,0.8461538461538461,1.0,0.8974358974358975,20,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
20,0.00525782465318,0.6913355591666994,0.6660487842872362,0.4845925376139715,0.5459201505851795,0.6153846153846154,0.9230769230769231,0.8205128205128205,21,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
21,0.0014460348833558,0.6767502172576914,0.6486896259936874,0.5074432936535567,0.4403740620508172,0.358974358974359,0.6923076923076923,0.41025641025641024,22,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
22,0.0079950994867089,0.6648153408321731,0.6605115242676505,0.5989866629416697,0.5221431883087568,0.7948717948717948,0.7435897435897436,0.6923076923076923,23,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
23,-0.0013616049512879,0.7619048501196988,0.7533986626583097,0.6028717569087391,0.5089478796927301,0.3333333333333333,1.0,0.6153846153846154,24,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
24,0.0052103580180959,0.6631739068084183,0.6181499736707562,0.5395900067513059,0.5005380096704924,0.6410256410256411,0.6410256410256411,0.5897435897435898,25,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
25,0.0258340789543697,0.7169360158844964,0.7072613863832675,0.5204622808704754,0.5045532462806714,1.0,0.7692307692307693,0.8205128205128205,26,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
26,0.011200720957729,0.6730203305315551,0.6497228822741549,0.6042125557923179,0.5451189836702707,0.7435897435897436,0.8974358974358975,0.7948717948717948,27,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
27,-0.0079066154670155,0.5945669643266617,0.5397196299947182,0.5766786630450487,0.4154745637732051,0.2564102564102564,0.2564102564102564,0.1794871794871795,28,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
28,0.0024854064678228,0.5919051806368215,0.5251361374814033,0.6400296115175633,0.402190926500407,0.46153846153846156,0.20512820512820512,0.1282051282051282,29,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
29,0.009247785044785,0.6802486971051463,0.6426855050619596,0.5731455012711639,0.4754063469339354,0.7435897435897436,0.5897435897435898,0.6666666666666666,30,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
30,0.012368301261514,0.6804007258210821,0.6540302617061674,0.5983493303731628,0.562018498335304,0.9487179487179487,0.8461538461538461,0.8461538461538461,31,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
31,0.0166599763912939,0.6227324923926075,0.5726615521342456,0.2843913940670071,0.3971797972335614,0.7948717948717948,0.3076923076923077,0.3076923076923077,32,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
32,0.0300879813538065,0.6329501844576428,0.59638339656252,0.4724777027227224,0.5316986456524494,0.9743589743589743,0.5897435897435898,0.6923076923076923,33,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
33,0.0189998996334181,0.6939090880165547,0.6586855100138214,0.5937117934937731,0.5505574299822098,0.8974358974358975,0.8717948717948718,0.7692307692307693,34,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
34,-0.0095661972785222,0.5260724017098779,0.4754472970323442,0.4669948463972473,0.4232427066911964,0.10256410256410256,0.1282051282051282,0.2564102564102564,35,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
35,-0.0021467901665273,0.5864284333210451,0.5501384899809072,0.5321137370660453,0.4651108063609666,0.23076923076923078,0.46153846153846156,0.5897435897435898,36,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
36,0.0239058471721784,0.7301318008638369,0.7093056284729043,0.564169411753783,0.6003320755767011,1.0,0.9487179487179487,0.9743589743589743,37,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
37,0.0333012214207471,0.5165323900865156,0.4446482786478061,0.4674679896187202,0.3782257654289053,1.0,0.10256410256410256,0.05128205128205128,38,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
38,0.0084587585333095,0.654355149197716,0.6198942656541775,0.6082919427375487,0.4818648681071806,0.6410256410256411,0.6923076923076923,0.6923076923076923,39,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
39,0.0002834961176245,0.5557102347911539,0.5003226879169214,0.3923136938022751,0.4123385310411244,0.3333333333333333,0.38461538461538464,0.2564102564102564,40,deeprecon,AM,art,brain_diffuser,ic,adversarial,,5,80-20,500
0,0.0304577158213789,0.7350118390014484,0.6897761184227434,0.6689745688276454,0.4831982325665106,1.0,0.9795918367346939,1.0,1,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
1,0.0067059520607344,0.7365295682313701,0.6722127183190056,0.5478805393961801,0.455707200085813,0.7142857142857143,1.0,0.7755102040816326,2,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
2,0.0135232579030816,0.772111979582131,0.7254680556108553,0.6134654760236049,0.4312965303171097,0.9183673469387755,0.9591836734693877,0.46938775510204084,3,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
3,0.0070057351412782,0.6785050496982558,0.6503606391403063,0.5045352183697221,0.4465370561329529,0.6530612244897959,0.9591836734693877,0.7959183673469388,4,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
4,0.0165772512124193,0.7594326737770954,0.7211945445520027,0.5447343395833757,0.4334346523820296,0.9591836734693877,1.0,0.5510204081632653,5,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
5,0.0141277956560758,0.81747015048786,0.7837591085051022,0.6401778759878581,0.5086063450611472,0.8979591836734694,1.0,1.0,6,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
6,0.000769314838104,0.6931067816070295,0.643606584625079,0.6884844643207653,0.3956560640309102,0.3469387755102041,1.0,0.4897959183673469,7,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
7,0.0225393442980349,0.7482731422572907,0.7061585589035863,0.5225731919424098,0.5094240870770892,0.9795918367346939,0.8571428571428571,0.8571428571428571,8,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
8,0.0163802800757062,0.784035462369367,0.7405269212555715,0.576705368386852,0.4310466667908303,0.8979591836734694,1.0,0.7142857142857143,9,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
9,0.0176368451962176,0.7110411974932325,0.6749340208667712,0.5620719174163933,0.4855591225548292,0.9387755102040817,0.9387755102040817,0.7551020408163265,10,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
10,0.0108100673403026,0.7140581600043905,0.6659639379659087,0.5151832946585937,0.4149186584889847,0.8163265306122449,0.9183673469387755,0.5102040816326531,11,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
11,0.0093414954678189,0.7436491272369843,0.6901294125903472,0.6218604301994801,0.4586106942059321,0.6938775510204082,0.8979591836734694,0.6938775510204082,12,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
12,0.0056881399072772,0.6261110354456698,0.5732789980001175,0.5873030468422777,0.3797703858134398,0.6326530612244898,0.6938775510204082,0.08163265306122448,13,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
13,0.0208638223103135,0.604950603584135,0.5680170849518866,0.4324428933087738,0.4133042065445155,0.9795918367346939,0.5510204081632653,0.32653061224489793,14,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
14,0.0297733969373145,0.5522759742491185,0.5379486392700952,0.4684520057942728,0.3789131921920677,1.0,0.6938775510204082,0.5306122448979592,15,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
15,0.0152693906070722,0.7768014293443696,0.7371210836525907,0.410713084106233,0.4578430622138188,0.8775510204081632,1.0,0.9795918367346939,16,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
16,0.0083076356295788,0.6891373162825667,0.6360116365394729,0.5000795837745255,0.4832535691053095,0.7142857142857143,0.9183673469387755,0.8775510204081632,17,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
17,0.0125904768338328,0.7351942346266015,0.7182531010261594,0.5897108946549031,0.4277324763293234,0.8979591836734694,0.9591836734693877,0.9387755102040817,18,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
18,0.0107660151159189,0.6801980521105156,0.6415139586204938,0.529940040839075,0.4271763400144322,0.6938775510204082,0.7142857142857143,0.7142857142857143,19,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
19,-0.00346769512165,0.708904030718576,0.6541113345983945,0.5531688055765437,0.4662722453792259,0.1836734693877551,0.7959183673469388,0.6938775510204082,20,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
20,0.0044360001541577,0.4942754424226185,0.4798025918714548,0.5133105607296757,0.4238313488985991,0.42857142857142855,0.5918367346938775,0.6122448979591837,21,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
21,0.0074970014372157,0.7645446017973204,0.7300891151917346,0.5574112725551997,0.519879239395249,0.7755102040816326,0.9795918367346939,1.0,22,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
22,0.0203156465397205,0.7747925511465203,0.7442664211281209,0.5701222006996929,0.4429299436266949,0.9591836734693877,0.9795918367346939,0.5918367346938775,23,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
23,0.0144337630993339,0.713552857468665,0.6770694417674145,0.53057246883466,0.4773070344870728,0.8163265306122449,0.7959183673469388,1.0,24,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
24,0.0192915726821675,0.7590786249543306,0.7164797623939184,0.5083512394724028,0.5071865599592268,1.0,1.0,1.0,25,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
25,0.0103936402009639,0.6628622066190957,0.6186901970257191,0.5191257120358249,0.4580733155619508,0.7959183673469388,0.8163265306122449,0.8979591836734694,26,deeprecon,AM,test,brain_diffuser,ic,friendly,,5,80-20,500
