,dataset_name,name,sub,im,inceptionv3_avgpool,clip_final,alexnet_2,alexnet_5,efficientnet_avgpool,swav_avgpool,PixCorr,SSIM,dreamsim,clip_dist,dataset,test_dataset,algorithm,pert_algorithm,pert_type,pert_epsilon,pert_n,pert_ratio,pert_max_steps
0,deeprecon,test_ic_adversarial_70-30_500_5,ES,1,1.0,0.7346938775510204,1.0,0.8163265306122449,0.8752077,0.42869383,0.2066327095263575,0.3619544002910262,0.6508523225784302,0.419096827507019,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
1,deeprecon,test_ic_adversarial_70-30_500_5,ES,2,0.9183673469387756,0.6938775510204082,0.8979591836734694,1.0,0.9299784,0.59041536,-0.1288136331093912,0.1643749143082966,0.7399619817733765,0.4197820425033569,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
2,deeprecon,test_ic_adversarial_70-30_500_5,ES,3,0.1020408163265306,0.979591836734694,0.6938775510204082,0.979591836734694,0.9736351,0.5740162,0.1715793733256618,0.4465134511932381,0.6976457834243774,0.3248747587203979,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
3,deeprecon,test_ic_adversarial_70-30_500_5,ES,4,1.0,0.6938775510204082,1.0,0.979591836734694,0.9534426,0.5755298,0.4209422124960316,0.3964907536455689,0.6768891215324402,0.6474167108535767,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
4,deeprecon,test_ic_adversarial_70-30_500_5,ES,5,0.3061224489795918,0.979591836734694,1.0,1.0,1.0276709,0.44331342,0.1681560814972785,0.4373071601886445,0.6419852375984192,0.2999519109725952,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
5,deeprecon,test_ic_adversarial_70-30_500_5,ES,6,1.0,1.0,0.5918367346938775,0.7551020408163265,0.7565346,0.59816194,-0.1388650564673827,0.3089445445583005,0.6875343322753906,0.3319156765937805,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
6,deeprecon,test_ic_adversarial_70-30_500_5,ES,7,0.9591836734693876,0.8367346938775511,0.979591836734694,1.0,0.87805283,0.41818357,0.4498971173840095,0.1667749480089162,0.6164750456809998,0.4582508206367492,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
7,deeprecon,test_ic_adversarial_70-30_500_5,ES,8,0.979591836734694,1.0,0.8367346938775511,1.0,0.91618663,0.7374153,0.184017729453024,0.2344481983470514,0.7708243131637573,0.3486425876617431,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
8,deeprecon,test_ic_adversarial_70-30_500_5,ES,9,0.8367346938775511,0.8163265306122449,0.7142857142857143,0.673469387755102,0.871681,0.5743662,0.2731039953684768,0.2178694051419759,0.6849213242530823,0.4231980443000793,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
9,deeprecon,test_ic_adversarial_70-30_500_5,ES,10,0.4489795918367347,0.9183673469387756,1.0,0.9591836734693876,1.0525244,0.57150495,0.6896583910267,0.344873196744795,0.7256920337677002,0.4323291182518005,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
10,deeprecon,test_ic_adversarial_70-30_500_5,ES,11,0.1836734693877551,0.7959183673469388,0.979591836734694,0.9387755102040816,1.0275234,0.5577178,0.2155301059164199,0.0936041462678218,0.5795096755027771,0.3981606960296631,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
11,deeprecon,test_ic_adversarial_70-30_500_5,ES,12,1.0,1.0,0.9183673469387756,0.7551020408163265,0.97891504,0.66091096,0.2555005097529392,0.1444795812994643,0.6013661623001099,0.3565725684165954,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
12,deeprecon,test_ic_adversarial_70-30_500_5,ES,13,0.673469387755102,0.979591836734694,0.8979591836734694,0.9387755102040816,1.0027521,0.6291859,0.161973354695233,0.0899709951241201,0.6447117328643799,0.3769826889038086,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
13,deeprecon,test_ic_adversarial_70-30_500_5,ES,14,1.0,1.0,0.8775510204081632,1.0,0.7353649,0.5218537,0.2145026377950944,0.162284386398841,0.4827445745468139,0.3633095622062683,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
14,deeprecon,test_ic_adversarial_70-30_500_5,ES,15,0.9591836734693876,0.9183673469387756,1.0,0.979591836734694,0.94812536,0.47760463,0.1302284960402271,0.2269556049339121,0.685492753982544,0.4590457081794739,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
15,deeprecon,test_ic_adversarial_70-30_500_5,ES,16,0.8979591836734694,0.0,1.0,0.979591836734694,0.90492564,0.6115033,0.4796734130534914,0.2073840588494474,0.7384455800056458,0.6286991834640503,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
16,deeprecon,test_ic_adversarial_70-30_500_5,ES,17,0.9591836734693876,0.7551020408163265,1.0,1.0,0.91613716,0.673795,0.272563514854099,0.1550960546004471,0.6139577031135559,0.436160683631897,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
17,deeprecon,test_ic_adversarial_70-30_500_5,ES,18,1.0,1.0,1.0,0.979591836734694,0.8547744,0.35192484,0.08113831086968,0.1668142609162405,0.5767430663108826,0.4357583522796631,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
18,deeprecon,test_ic_adversarial_70-30_500_5,ES,19,0.5714285714285714,0.8367346938775511,0.8367346938775511,0.979591836734694,0.9571543,0.5468476,-0.0872425624318674,0.0539777813303396,0.6190041303634644,0.4424748420715332,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
19,deeprecon,test_ic_adversarial_70-30_500_5,ES,20,0.0,0.979591836734694,0.8775510204081632,0.7142857142857143,1.0007248,0.60414344,0.0264771167923005,0.2715051647164953,0.6831211447715759,0.4326235055923462,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
20,deeprecon,test_ic_adversarial_70-30_500_5,ES,21,0.8775510204081632,0.8163265306122449,0.3673469387755102,0.9387755102040816,0.9694087,0.6274975,-0.0002034507483161,0.1461521020495848,0.6575140357017517,0.4831994175910949,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
21,deeprecon,test_ic_adversarial_70-30_500_5,ES,22,0.7755102040816326,0.979591836734694,1.0,1.0,0.77975816,0.60932267,0.4879208500985421,0.4431991817599877,0.5939222574234009,0.3201725482940674,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
22,deeprecon,test_ic_adversarial_70-30_500_5,ES,23,0.3673469387755102,0.979591836734694,0.9591836734693876,1.0,1.0719807,0.5650424,0.4762234494910331,0.3972729822884863,0.6543670296669006,0.284487783908844,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
23,deeprecon,test_ic_adversarial_70-30_500_5,ES,24,0.7551020408163265,0.6938775510204082,0.9591836734693876,0.8367346938775511,0.9355062,0.47903246,-0.0112929569298852,0.1829418395344325,0.6912427544593811,0.426315426826477,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
24,deeprecon,test_ic_adversarial_70-30_500_5,ES,25,0.8979591836734694,0.7755102040816326,0.8979591836734694,1.0,0.7802553,0.35574877,0.3778901613051189,0.5249953257289035,0.6219412684440613,0.4667498469352722,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
25,deeprecon,test_ic_adversarial_70-30_500_5,ES,26,0.979591836734694,0.8775510204081632,1.0,1.0,0.96442664,0.64687264,0.1270109970703896,0.1026405359169258,0.6605225205421448,0.4389544129371643,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
26,deeprecon,test_ic_adversarial_70-30_500_5,ES,27,0.979591836734694,0.673469387755102,0.9591836734693876,0.979591836734694,0.8859369,0.4485939,0.4303219534291084,0.1631344285983701,0.7339153289794922,0.4481070041656494,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
27,deeprecon,test_ic_adversarial_70-30_500_5,ES,28,0.7142857142857143,0.7346938775510204,0.4285714285714285,0.6938775510204082,0.9750593,0.63766557,0.0622819137351148,0.167063278524354,0.7558603286743164,0.4682989716529846,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
28,deeprecon,test_ic_adversarial_70-30_500_5,ES,29,1.0,0.8367346938775511,0.8775510204081632,0.8571428571428571,0.8049699,0.5284137,0.3464270084766139,0.5067260101340475,0.5917835831642151,0.4807487726211548,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
29,deeprecon,test_ic_adversarial_70-30_500_5,ES,30,0.3061224489795918,0.9183673469387756,1.0,1.0,0.9890322,0.5568956,-0.0523048585014938,0.2870001158853922,0.7302478551864624,0.4400018453598022,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
30,deeprecon,test_ic_adversarial_70-30_500_5,ES,31,0.3469387755102041,1.0,1.0,0.979591836734694,1.0455327,0.61856526,0.1463817379828884,0.5285994698422086,0.690472424030304,0.2911844253540039,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
31,deeprecon,test_ic_adversarial_70-30_500_5,ES,32,0.6326530612244898,0.979591836734694,0.9387755102040816,0.8979591836734694,0.9704365,0.39955783,0.2001823455750173,0.2629795747073859,0.80547034740448,0.4045706391334533,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
32,deeprecon,test_ic_adversarial_70-30_500_5,ES,33,0.3469387755102041,1.0,0.8775510204081632,0.979591836734694,0.88211817,0.5943738,-0.0587398495410202,0.2778770154739487,0.6817119121551514,0.3057188987731933,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
33,deeprecon,test_ic_adversarial_70-30_500_5,ES,34,0.8775510204081632,0.1020408163265306,0.979591836734694,0.7346938775510204,0.98394674,0.61369795,0.1949947864326295,0.1047442825563221,0.801334023475647,0.5696049928665161,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
34,deeprecon,test_ic_adversarial_70-30_500_5,ES,35,0.4285714285714285,0.9387755102040816,0.8775510204081632,0.979591836734694,0.8983881,0.5663371,0.3215241425218194,0.2363682768437257,0.6238608360290527,0.4486871361732483,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
35,deeprecon,test_ic_adversarial_70-30_500_5,ES,36,0.5510204081632653,0.4285714285714285,0.6122448979591837,1.0,0.9446605,0.5178167,0.0296867725661051,0.1355874557118832,0.7239660024642944,0.5153211355209351,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
36,deeprecon,test_ic_adversarial_70-30_500_5,ES,37,1.0,0.7959183673469388,1.0,1.0,0.84789145,0.31039,0.4642843832720615,0.7587708354904478,0.7278220653533936,0.4291207194328308,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
37,deeprecon,test_ic_adversarial_70-30_500_5,ES,38,0.8775510204081632,0.8979591836734694,0.979591836734694,0.979591836734694,1.0520574,0.4703501,0.1466489566324199,0.3723111198279738,0.5525605082511902,0.351109504699707,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
38,deeprecon,test_ic_adversarial_70-30_500_5,ES,39,0.5714285714285714,0.5102040816326531,1.0,0.979591836734694,1.01601,0.5867585,0.2508712999548414,0.438623697038741,0.737284243106842,0.5147594809532166,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
39,deeprecon,test_ic_adversarial_70-30_500_5,ES,40,0.9387755102040816,0.8163265306122449,0.8979591836734694,1.0,0.8193285,0.7030035,-0.3540049509559407,0.0537974865906926,0.6409722566604614,0.5678714513778687,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
40,deeprecon,test_ic_adversarial_70-30_500_5,ES,41,1.0,0.9183673469387756,0.8775510204081632,1.0,0.97707975,0.59364665,0.1153002099402605,0.481857841567345,0.7282245755195618,0.4174295663833618,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
41,deeprecon,test_ic_adversarial_70-30_500_5,ES,42,0.7959183673469388,0.5714285714285714,0.979591836734694,0.7755102040816326,1.0155619,0.65269035,0.5064013743449216,0.2245088043757292,0.7724506258964539,0.5144364833831787,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
42,deeprecon,test_ic_adversarial_70-30_500_5,ES,43,0.9387755102040816,0.6938775510204082,0.9591836734693876,0.9387755102040816,1.0023978,0.5831312,-0.0796926058521768,0.1480125810050317,0.708236575126648,0.4171923398971557,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
43,deeprecon,test_ic_adversarial_70-30_500_5,ES,44,0.4081632653061224,0.9591836734693876,0.8775510204081632,0.8571428571428571,0.9922877,0.5196039,0.1656143807708976,0.3365572528910747,0.7383374571800232,0.4404985308647156,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
44,deeprecon,test_ic_adversarial_70-30_500_5,ES,45,0.8979591836734694,0.6530612244897959,1.0,0.9387755102040816,0.82488334,0.6137899,0.4336758598156607,0.312805757881851,0.7341376543045044,0.4651748538017273,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
45,deeprecon,test_ic_adversarial_70-30_500_5,ES,46,1.0,0.4489795918367347,0.6122448979591837,0.979591836734694,0.8125325,0.47063303,-0.0160539858174463,0.2443385436379945,0.628265380859375,0.5078020095825195,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
46,deeprecon,test_ic_adversarial_70-30_500_5,ES,47,0.8571428571428571,0.979591836734694,0.8979591836734694,1.0,0.9548105,0.5446243,0.150431884282206,0.1306967164163422,0.7745351791381836,0.3546997308731079,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
47,deeprecon,test_ic_adversarial_70-30_500_5,ES,48,0.9591836734693876,0.8979591836734694,0.979591836734694,1.0,0.9424606,0.48804265,0.2813297014070774,0.6049724398231131,0.8504814505577087,0.3865799903869629,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
48,deeprecon,test_ic_adversarial_70-30_500_5,ES,49,0.2448979591836734,0.8979591836734694,0.979591836734694,0.979591836734694,1.0276049,0.5424923,0.195523941785313,0.3910910185621434,0.8144859075546265,0.4052679538726806,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
49,deeprecon,test_ic_adversarial_70-30_500_5,ES,50,1.0,0.979591836734694,0.5918367346938775,0.8163265306122449,0.7518581,0.5259317,0.2126202177870229,0.1918541015892982,0.6959542036056519,0.3953312635421753,deeprecon,test,brain_diffuser,ic,adversarial,,5,70-30,500
0,deeprecon,art_ic_adversarial_70-30_500_5,ES,1,0.717948717948718,0.0769230769230769,0.9487179487179488,0.9743589743589745,0.9964324,0.6618448,0.4565632512877253,0.4091915312089835,0.8926087617874146,0.5226758718490601,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
1,deeprecon,art_ic_adversarial_70-30_500_5,ES,2,0.3076923076923077,0.282051282051282,0.3076923076923077,0.3333333333333333,0.94747275,0.7245611,-0.0798051185365993,0.0830084301677561,0.9465633630752563,0.5332002639770508,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
2,deeprecon,art_ic_adversarial_70-30_500_5,ES,3,0.7692307692307693,0.4615384615384615,1.0,0.9743589743589745,1.0278066,0.68397325,0.1075912687445792,0.3046029374729557,0.8939213752746582,0.4642496109008789,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
3,deeprecon,art_ic_adversarial_70-30_500_5,ES,4,0.5897435897435898,0.7948717948717948,0.9230769230769232,0.4615384615384615,1.0443769,0.5303286,0.1651203214149637,0.569602593447992,0.9411417841911316,0.5125855803489685,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
4,deeprecon,art_ic_adversarial_70-30_500_5,ES,5,0.6666666666666666,0.0769230769230769,0.6666666666666666,0.4871794871794871,0.9958071,0.7325878,-0.0529583132306848,0.1278242455856217,0.8392550349235535,0.5990455150604248,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
5,deeprecon,art_ic_adversarial_70-30_500_5,ES,6,0.2564102564102564,0.6410256410256411,0.7948717948717948,0.8974358974358975,0.9688535,0.76274204,0.1479452497387258,0.065450167973411,0.8701407313346863,0.4627605080604553,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
6,deeprecon,art_ic_adversarial_70-30_500_5,ES,7,0.9487179487179488,0.6410256410256411,0.9487179487179488,0.4358974358974359,1.0179852,0.73402977,0.2837373007261457,0.1952472803068621,0.9334591627120972,0.3649573922157287,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
7,deeprecon,art_ic_adversarial_70-30_500_5,ES,8,0.6666666666666666,0.0,0.9230769230769232,0.8974358974358975,0.95986515,0.6287964,0.529890404425975,0.3219513532015916,0.8474836945533752,0.5271116495132446,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
8,deeprecon,art_ic_adversarial_70-30_500_5,ES,9,0.1538461538461538,0.7692307692307693,0.5384615384615384,0.1538461538461538,1.0281016,0.7429565,-0.1413269199571075,0.1020255441127868,0.9439217448234558,0.3964961767196655,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
9,deeprecon,art_ic_adversarial_70-30_500_5,ES,10,0.8205128205128205,0.4358974358974359,0.5641025641025641,0.358974358974359,0.9001667,0.5463321,0.1921030241981077,0.4605502257463904,0.900520384311676,0.4572358131408691,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
10,deeprecon,art_ic_adversarial_70-30_500_5,ES,11,0.3076923076923077,0.6153846153846154,0.8461538461538461,0.3333333333333333,0.9501931,0.5469326,0.0088415062088489,0.5854331866101156,0.9223467707633972,0.3968927264213562,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
11,deeprecon,art_ic_adversarial_70-30_500_5,ES,12,0.6410256410256411,0.7948717948717948,0.9230769230769232,0.6666666666666666,1.0133791,0.6140548,0.102726015772389,0.6004612813200366,0.8064574003219604,0.4569669365882873,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
12,deeprecon,art_ic_adversarial_70-30_500_5,ES,13,0.1025641025641025,0.5641025641025641,0.9230769230769232,1.0,0.9457199,0.666332,0.2339146349637667,0.1398870706104498,0.8080612421035767,0.4326707124710083,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
13,deeprecon,art_ic_adversarial_70-30_500_5,ES,14,0.5641025641025641,0.7692307692307693,0.9743589743589745,0.6153846153846154,0.94400024,0.55918086,-0.0837129550043173,0.8029078967162048,0.9090283513069152,0.4037463665008545,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
14,deeprecon,art_ic_adversarial_70-30_500_5,ES,15,0.6666666666666666,1.0,0.9230769230769232,0.9743589743589745,1.0174094,0.63073695,-0.2278533457854783,0.2619207569355935,0.892153799533844,0.4484184980392456,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
15,deeprecon,art_ic_adversarial_70-30_500_5,ES,16,0.7435897435897436,0.3846153846153846,0.9743589743589745,1.0,0.9971119,0.5209874,-0.0038045834594733,0.7021020697272055,0.8840691447257996,0.3795844912528991,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
16,deeprecon,art_ic_adversarial_70-30_500_5,ES,17,0.4102564102564102,0.4871794871794871,1.0,0.9487179487179488,1.0721498,0.7186179,0.3280770574024634,0.0975167605120158,0.8915833234786987,0.3887820243835449,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
17,deeprecon,art_ic_adversarial_70-30_500_5,ES,18,0.6410256410256411,0.6410256410256411,0.8461538461538461,0.7435897435897436,1.0313712,0.78330064,-0.102801373499794,0.1085560032693934,0.8977816104888916,0.447104811668396,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
18,deeprecon,art_ic_adversarial_70-30_500_5,ES,19,0.9230769230769232,0.6666666666666666,0.9487179487179488,0.8461538461538461,0.9780618,0.6744021,0.0394772762101846,0.3296903764698213,0.8370703458786011,0.3233985304832458,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
19,deeprecon,art_ic_adversarial_70-30_500_5,ES,20,0.358974358974359,0.5384615384615384,0.9487179487179488,0.6153846153846154,1.016699,0.56909156,0.3176280436223435,0.5488415739827346,0.9523258805274964,0.4560012817382812,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
20,deeprecon,art_ic_adversarial_70-30_500_5,ES,21,0.5897435897435898,0.2051282051282051,0.7692307692307693,0.8974358974358975,1.0225326,0.5028121,0.3516785722383035,0.5999507515721361,0.8752607703208923,0.4136978983879089,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
21,deeprecon,art_ic_adversarial_70-30_500_5,ES,22,0.8205128205128205,0.1538461538461538,0.9743589743589745,0.9743589743589745,0.97083163,0.57048833,0.155918506981462,0.382215402538458,0.8673401474952698,0.4790409207344055,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
22,deeprecon,art_ic_adversarial_70-30_500_5,ES,23,0.2564102564102564,0.7948717948717948,1.0,0.9230769230769232,0.94882625,0.501473,0.2986363661992162,0.6320761215511633,0.8932852745056152,0.4241306781768799,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
23,deeprecon,art_ic_adversarial_70-30_500_5,ES,24,0.9743589743589745,0.7948717948717948,1.0,0.8461538461538461,0.94996953,0.5142509,0.0063183459004055,0.6868289290251378,0.7773125171661377,0.3528887629508972,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
24,deeprecon,art_ic_adversarial_70-30_500_5,ES,25,0.2307692307692307,0.2051282051282051,0.9743589743589745,0.9743589743589745,0.978662,0.59493494,0.4170015078537634,0.550730786082903,0.8004146218299866,0.4794561266899109,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
25,deeprecon,art_ic_adversarial_70-30_500_5,ES,26,0.8974358974358975,0.4358974358974359,0.9487179487179488,0.9230769230769232,0.99693286,0.63849163,0.347849794262837,0.4055657786375524,0.8232033252716064,0.4795889854431152,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
26,deeprecon,art_ic_adversarial_70-30_500_5,ES,27,0.7435897435897436,0.4615384615384615,0.9230769230769232,0.6153846153846154,0.9332329,0.4783445,0.4323362218627306,0.555206808120862,0.891845703125,0.4735159277915954,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
27,deeprecon,art_ic_adversarial_70-30_500_5,ES,28,0.8974358974358975,0.3846153846153846,0.3846153846153846,0.6666666666666666,1.0343885,0.6714103,-0.007127478927125,0.2369086481191051,0.90205979347229,0.4563735723495483,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
28,deeprecon,art_ic_adversarial_70-30_500_5,ES,29,0.7692307692307693,0.8461538461538461,0.8974358974358975,0.8717948717948718,0.99898314,0.69694054,-0.0751258411871634,0.1701968193819724,0.8925416469573975,0.4211627244949341,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
29,deeprecon,art_ic_adversarial_70-30_500_5,ES,30,0.0512820512820512,0.5128205128205128,0.717948717948718,0.8717948717948718,0.9961184,0.67529905,0.0243354529870629,0.2427853754656913,0.8650293350219727,0.4313381314277649,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
30,deeprecon,art_ic_adversarial_70-30_500_5,ES,31,0.3333333333333333,0.5384615384615384,0.8205128205128205,0.2307692307692307,0.9117901,0.5809026,0.0863745067856141,0.5008012903245783,0.9007338285446168,0.4987515211105346,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
31,deeprecon,art_ic_adversarial_70-30_500_5,ES,32,0.5641025641025641,0.282051282051282,0.7692307692307693,1.0,0.99559337,0.674105,0.1957586530630441,0.1269598456328374,0.7697550058364868,0.4634303450584411,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
32,deeprecon,art_ic_adversarial_70-30_500_5,ES,33,0.3333333333333333,0.358974358974359,1.0,1.0,0.99263364,0.6096289,0.2244907357939082,0.4764986171208513,0.8588995337486267,0.4283469915390014,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
33,deeprecon,art_ic_adversarial_70-30_500_5,ES,34,0.6153846153846154,0.9487179487179488,0.9230769230769232,0.8205128205128205,0.9100386,0.5454587,0.2202727669922409,0.4983672141983123,0.8526800870895386,0.3901196718215942,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
34,deeprecon,art_ic_adversarial_70-30_500_5,ES,35,0.5128205128205128,0.717948717948718,0.3846153846153846,0.3846153846153846,0.93730056,0.69368625,-0.0353783523557895,0.1097551087212288,0.852074921131134,0.3948190212249756,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
35,deeprecon,art_ic_adversarial_70-30_500_5,ES,36,0.4615384615384615,0.5384615384615384,0.8974358974358975,0.8461538461538461,0.9661078,0.7252934,0.0090940868381687,0.2093638431691822,0.9351478815078736,0.5011693239212036,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
36,deeprecon,art_ic_adversarial_70-30_500_5,ES,37,0.2564102564102564,0.2307692307692307,0.2051282051282051,0.2564102564102564,0.8908676,0.6238289,0.0277394286958972,0.400557730760303,0.8892640471458435,0.3758975863456726,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
37,deeprecon,art_ic_adversarial_70-30_500_5,ES,38,0.3333333333333333,0.3846153846153846,1.0,1.0,1.0005709,0.68864846,0.011841947248912,0.093765149719115,0.8686908483505249,0.4849728941917419,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
38,deeprecon,art_ic_adversarial_70-30_500_5,ES,39,0.6153846153846154,0.5897435897435898,0.6153846153846154,0.4102564102564102,1.0374326,0.68996114,-0.1581555151008068,0.1261869258936992,0.8777685761451721,0.4601610898971557,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
39,deeprecon,art_ic_adversarial_70-30_500_5,ES,40,0.9487179487179488,0.9230769230769232,0.6410256410256411,0.9230769230769232,0.99513656,0.70843804,0.0350342789138371,0.0865510255658553,0.922256350517273,0.3693748116493225,deeprecon,art,brain_diffuser,ic,adversarial,,5,70-30,500
0,deeprecon,test_ic_friendly_70-30_500_5,ES,1,1.0,0.8979591836734694,0.9183673469387756,0.9591836734693876,0.8756635,0.42461365,0.1962089386711527,0.3197993965531726,0.568591833114624,0.3633389472961426,deeprecon,test,brain_diffuser,ic,friendly,,5,70-30,500
1,deeprecon,test_ic_friendly_70-30_500_5,ES,2,0.3061224489795918,0.7755102040816326,1.0,0.8367346938775511,1.0576599,0.651484,-0.2034821745549654,0.1915797030545955,0.741075336933136,0.4662205576896667,deeprecon,test,brain_diffuser,ic,friendly,,5,70-30,500
2,deeprecon,test_ic_friendly_70-30_500_5,ES,3,0.5714285714285714,0.8979591836734694,1.0,1.0,0.8945066,0.5627074,0.265042814238655,0.4792485204016004,0.6657553911209106,0.4112222194671631,deeprecon,test,brain_diffuser,ic,friendly,,5,70-30,500
3,deeprecon,test_ic_friendly_70-30_500_5,ES,4,1.0,0.7346938775510204,0.9387755102040816,0.979591836734694,0.8989364,0.5810257,0.3493494029729536,0.3372494501426469,0.6416482925415039,0.4719824194908142,deeprecon,test,brain_diffuser,ic,friendly,,5,70-30,500
4,deeprecon,test_ic_friendly_70-30_500_5,ES,5,0.2857142857142857,0.979591836734694,1.0,1.0,0.9749795,0.51099586,0.2575249128644106,0.3935416499478248,0.5735176205635071,0.3466910719871521,deeprecon,test,brain_diffuser,ic,friendly,,5,70-30,500
5,deeprecon,test_ic_friendly_70-30_500_5,ES,6,1.0,1.0,1.0,1.0,0.9486148,0.52679324,-0.1640951277014275,0.3219566730345812,0.6670945882797241,0.3078673481941223,deeprecon,test,brain_diffuser,ic,friendly,,5,70-30,500
