dataset_name_bd,name_bd,sub,im,inceptionv3_avgpool_bd,clip_final_bd,alexnet_2_bd,alexnet_5_bd,efficientnet_avgpool_bd,swav_avgpool_bd,PixCorr_bd,SSIM_bd,dreamsim_bd,clip_dist_bd,dataset,test_dataset,algorithm_bd,dataset_name_icnn,name_icnn,inceptionv3_avgpool_icnn,clip_final_icnn,alexnet_2_icnn,alexnet_5_icnn,efficientnet_avgpool_icnn,swav_avgpool_icnn,PixCorr_icnn,SSIM_icnn,dreamsim_icnn,clip_dist_icnn,algorithm_icnn
deeprecon,test,ES,12,1.0,1.0,0.979591836734694,1.0,0.803574,0.5183691,0.2013039381808314,0.1298884831936577,0.575076162815094,0.3225272297859192,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.979591836734694,0.9387755102040816,0.979591836734694,0.7142857142857143,0.8888199,0.65434,0.2337437765002266,0.2016226645703168,0.5460497140884399,0.3945727348327636,icnn
deeprecon,test,ES,13,0.7142857142857143,0.7755102040816326,0.9183673469387756,0.9183673469387756,1.0560886,0.59199303,0.2379529230301916,0.1001462648182948,0.6039624214172363,0.4102030396461487,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.9591836734693876,0.9591836734693876,0.8979591836734694,0.9387755102040816,0.8950557,0.56673414,0.2807580367897101,0.0870131781252106,0.6271742582321167,0.4672104716300964,icnn
deeprecon,test,ES,14,0.979591836734694,0.8775510204081632,0.6326530612244898,0.8571428571428571,0.91715527,0.65671754,0.270348087243382,0.1656845962033191,0.5957176089286804,0.4106683731079101,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.9591836734693876,0.7755102040816326,0.979591836734694,1.0,0.91790366,0.6392082,0.1884426996686058,0.141076288038658,0.6446868777275085,0.5109411478042603,icnn
deeprecon,test,ES,15,0.9387755102040816,0.8367346938775511,0.8367346938775511,0.9591836734693876,1.0064906,0.5508598,0.0974790778697635,0.2067473123532599,0.7260853052139282,0.5350421071052551,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.9591836734693876,0.5510204081632653,0.8571428571428571,0.979591836734694,0.9027503,0.51940405,-0.0714286654164073,0.2083304227215301,0.7265720367431641,0.5393495559692383,icnn
deeprecon,test,ES,16,0.9183673469387756,0.0204081632653061,1.0,1.0,0.85285735,0.67646074,0.4578512918180195,0.1924586752891159,0.7258301973342896,0.5952537059783936,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.979591836734694,0.0816326530612244,0.979591836734694,1.0,0.7943824,0.6184665,0.603946014614241,0.2502536625916966,0.6271117925643921,0.6156752705574036,icnn
deeprecon,test,ES,17,0.9183673469387756,0.8571428571428571,0.9591836734693876,0.8775510204081632,0.85876834,0.6200717,0.267560842759199,0.1410921988797085,0.6137255430221558,0.4268513917922973,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.6326530612244898,0.8571428571428571,1.0,0.979591836734694,0.92608213,0.63824284,0.2425200600255394,0.130325674130511,0.6076262593269348,0.4565019607543945,icnn
deeprecon,test,ES,18,1.0,0.9183673469387756,0.9591836734693876,0.9591836734693876,0.9222957,0.4166159,0.0497165908329092,0.1878677244972646,0.6118355393409729,0.5031712055206299,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,1.0,0.7142857142857143,0.979591836734694,1.0,0.8821721,0.5721811,0.1584921591187317,0.2750646383483061,0.6619060039520264,0.5055317878723145,icnn
deeprecon,test,ES,19,0.1836734693877551,0.8367346938775511,0.979591836734694,0.979591836734694,0.9679828,0.5361793,-0.0171107662827339,0.0744482831257675,0.6153109073638916,0.4168567061424255,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,1.0,0.7755102040816326,0.979591836734694,1.0,0.90205336,0.6443801,-0.0696087284589411,0.0902511494309624,0.7180039286613464,0.4635143280029297,icnn
deeprecon,test,ES,20,0.1428571428571428,0.9183673469387756,0.9591836734693876,0.9387755102040816,1.0093559,0.54346627,0.1110861191604876,0.2662809811728734,0.6414756774902344,0.3766889572143554,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.1428571428571428,0.7142857142857143,0.9591836734693876,0.9183673469387756,0.9633071,0.70928043,0.2791495687159329,0.3743317425979854,0.773945689201355,0.4405285120010376,icnn
deeprecon,test,ES,21,0.9591836734693876,0.4897959183673469,0.4081632653061224,0.7959183673469388,0.99821085,0.65279496,-0.0161871283428259,0.1743610002177614,0.6783190369606018,0.5198193788528442,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.3265306122448979,0.5510204081632653,0.5102040816326531,0.8979591836734694,0.98044664,0.69149804,0.0240255739880766,0.1030516954254002,0.7246612310409546,0.6137521266937256,icnn
deeprecon,test,ES,22,0.979591836734694,1.0,1.0,0.9387755102040816,0.7931967,0.56986123,0.5174329725255873,0.4479027126457462,0.7097995281219482,0.2925973534584045,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.9183673469387756,1.0,0.979591836734694,0.979591836734694,0.9263627,0.5931358,0.5407579821562888,0.302079258826685,0.7324537038803101,0.3395322561264038,icnn
deeprecon,test,ES,23,0.4897959183673469,1.0,1.0,1.0,0.95924896,0.48903447,0.5716324475940954,0.4055600657168857,0.5531878471374512,0.2341497540473938,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.5102040816326531,1.0,1.0,1.0,0.910573,0.6672347,0.520448236878185,0.3891867620791092,0.5629839301109314,0.4010908603668213,icnn
deeprecon,test,ES,24,0.979591836734694,0.9387755102040816,1.0,1.0,0.83009124,0.35549527,0.0558833673682796,0.2504122004601192,0.5986617803573608,0.4213974475860595,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.9591836734693876,0.7959183673469388,1.0,1.0,0.7932713,0.50154674,0.2063224180572839,0.3378494537684816,0.601404070854187,0.4390820264816284,icnn
deeprecon,test,ES,25,0.9591836734693876,0.9387755102040816,0.8571428571428571,1.0,0.7794768,0.33812165,0.4069597181374697,0.5596751488770896,0.6634159684181213,0.4459071755409241,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,1.0,0.0612244897959183,0.979591836734694,0.979591836734694,0.83489716,0.46848065,0.4993247141737992,0.601607811405095,0.5824684500694275,0.5823396444320679,icnn
deeprecon,test,ES,26,0.6530612244897959,0.9183673469387756,1.0,1.0,0.9471248,0.6916227,0.1760521292431902,0.1196360386014485,0.6570136547088623,0.4234556555747986,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.4693877551020408,0.2448979591836734,1.0,0.9591836734693876,1.0336094,0.7894968,0.3124530408979806,0.1793432889587045,0.6889550089836121,0.5193049907684326,icnn
deeprecon,test,ES,27,0.9591836734693876,0.9387755102040816,0.9183673469387756,1.0,0.81717014,0.4440996,0.4894191596099022,0.1888338225854667,0.6394113898277283,0.4334788918495178,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.9183673469387756,0.2040816326530612,1.0,1.0,0.88115716,0.48844314,0.5632917182605353,0.2094459752367157,0.6072850823402405,0.5830367803573608,icnn
deeprecon,test,ES,28,0.4489795918367347,0.7142857142857143,0.6122448979591837,0.6938775510204082,0.99927115,0.6098249,0.0029202677265664,0.1565983938350746,0.7452408075332642,0.4513792395591736,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.8775510204081632,0.9387755102040816,0.979591836734694,1.0,0.9513534,0.72663337,0.04069629586515,0.185918058690827,0.7181137800216675,0.4916626811027527,icnn
deeprecon,test,ES,29,1.0,0.673469387755102,1.0,0.9591836734693876,0.8563336,0.58755654,0.4053713124953282,0.5256777137599455,0.4801549911499023,0.3809181451797485,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,1.0,0.7551020408163265,1.0,0.979591836734694,0.8127985,0.5670724,0.3977179441293501,0.5435709727453935,0.5995309948921204,0.4587641954421997,icnn
deeprecon,test,ES,30,1.0,0.6326530612244898,0.9591836734693876,1.0,0.99897337,0.5549323,0.0080701629888605,0.3702313509360861,0.7140330672264099,0.4716330766677856,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.5918367346938775,0.6326530612244898,0.979591836734694,1.0,0.9728999,0.5311963,-0.0940531568749185,0.3506999818962713,0.7279556393623352,0.5082558989524841,icnn
deeprecon,test,ES,31,0.2448979591836734,1.0,0.979591836734694,1.0,0.82496303,0.48891652,0.1018717545261237,0.5171618540395859,0.6773244142532349,0.2555018663406372,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.1632653061224489,0.979591836734694,1.0,1.0,0.99521697,0.6420672,0.2148506446908794,0.4697922886874667,0.6726905107498169,0.4415120482444763,icnn
deeprecon,test,ES,32,0.4897959183673469,0.7755102040816326,0.9387755102040816,0.8979591836734694,1.0350937,0.50872374,0.2417850888653722,0.2015903324492948,0.7542667388916016,0.4411818385124206,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.4081632653061224,0.8571428571428571,0.8163265306122449,0.9591836734693876,1.0064013,0.5383491,0.2086890803913207,0.197643703335008,0.8030214309692383,0.4427762031555176,icnn
deeprecon,test,ES,33,0.7346938775510204,1.0,0.979591836734694,0.8775510204081632,0.96963555,0.6320615,-0.1455499823428993,0.2466581261234703,0.5797773003578186,0.3109444975852966,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.4081632653061224,0.979591836734694,1.0,0.9387755102040816,0.8755885,0.5046475,-0.2373788655491707,0.3014291799200582,0.5736627578735352,0.3578061461448669,icnn
deeprecon,test,ES,34,0.7551020408163265,0.0204081632653061,0.9387755102040816,0.5918367346938775,1.0100644,0.6328823,0.167983872912428,0.1294379202004781,0.8807333707809448,0.631782054901123,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.979591836734694,0.0204081632653061,1.0,0.9591836734693876,0.94454235,0.5733919,0.1734148877752528,0.1130918501894068,0.7014421224594116,0.6265956163406372,icnn
deeprecon,test,ES,35,0.0408163265306122,0.9591836734693876,0.9387755102040816,1.0,0.9059918,0.59370345,0.367487739090422,0.2653950706178535,0.5994189381599426,0.415968656539917,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.4693877551020408,0.673469387755102,0.9591836734693876,1.0,0.9632518,0.55859256,0.4575946236708029,0.2134259890134758,0.6550434231758118,0.514181911945343,icnn
deeprecon,test,ES,36,0.6122448979591837,0.2244897959183673,0.6938775510204082,0.8979591836734694,0.87981516,0.5449922,-0.0242690422269556,0.1363122543164715,0.7080827355384827,0.566604495048523,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,1.0,0.2448979591836734,0.8571428571428571,1.0,0.7295688,0.6084337,0.1642815178574583,0.1797742092758358,0.6755274534225464,0.5670665502548218,icnn
deeprecon,test,ES,37,0.8571428571428571,0.9387755102040816,1.0,1.0,0.8290651,0.2878713,0.5715796543830882,0.7777488138264107,0.6888778805732727,0.3802253007888794,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.9591836734693876,0.8163265306122449,1.0,1.0,0.89340067,0.42167002,0.5988024349421492,0.7176171878844744,0.7524654865264893,0.4130249619483948,icnn
deeprecon,test,ES,38,0.979591836734694,0.8979591836734694,0.979591836734694,1.0,0.93985134,0.37435967,0.2344306279598928,0.4083684724087449,0.5177991986274719,0.389261245727539,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.979591836734694,0.8163265306122449,0.979591836734694,1.0,1.008058,0.53378713,0.2028781880198878,0.3398047802179744,0.6111860275268555,0.4964431524276733,icnn
deeprecon,test,ES,39,0.4489795918367347,0.9591836734693876,1.0,0.8979591836734694,1.0109302,0.61849767,0.0513591999891005,0.480531872730481,0.715825080871582,0.414171814918518,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.9591836734693876,0.3469387755102041,0.8367346938775511,0.8367346938775511,0.97972673,0.6463401,0.0432885187572761,0.453953250310272,0.8267538547515869,0.4911645650863647,icnn
deeprecon,test,ES,40,0.9591836734693876,0.4897959183673469,1.0,1.0,0.80485886,0.7476022,-0.4020749376788788,0.0574683447238457,0.6499826908111572,0.5040331482887268,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,1.0,0.673469387755102,1.0,1.0,0.84247863,0.72374165,-0.3906816714845876,0.0485486637536553,0.604487419128418,0.5377081632614136,icnn
deeprecon,test,ES,41,0.9591836734693876,0.9387755102040816,1.0,1.0,0.918013,0.6162607,0.0254689340302131,0.4818205109802165,0.8175219297409058,0.4072532653808594,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,1.0,1.0,0.9591836734693876,0.979591836734694,0.8133194,0.62223613,0.2677062109829686,0.5112393805102936,0.6080994606018066,0.3355058431625366,icnn
deeprecon,test,ES,42,0.7346938775510204,0.8571428571428571,0.9183673469387756,0.9183673469387756,1.0304877,0.6145466,0.5915853935036903,0.2406098069621842,0.7148100137710571,0.5053377151489258,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.8163265306122449,0.3673469387755102,0.979591836734694,1.0,0.9552527,0.61158633,0.714382917787909,0.2820600018392858,0.7176105976104736,0.6062180399894714,icnn
deeprecon,test,ES,43,0.8979591836734694,0.8571428571428571,0.8367346938775511,0.979591836734694,1.0013088,0.5917799,-0.0554514211361529,0.135150188091927,0.6349411010742188,0.4736653566360473,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,1.0,0.5918367346938775,0.9591836734693876,0.8571428571428571,1.0034015,0.6375221,-0.0396819907002063,0.1752238316695441,0.7786760330200195,0.5024323463439941,icnn
deeprecon,test,ES,44,0.1224489795918367,1.0,0.9387755102040816,0.8775510204081632,1.0114431,0.5877253,0.2179377698299454,0.3602118421388069,0.6636694669723511,0.3167071938514709,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.3469387755102041,1.0,1.0,0.979591836734694,0.89230865,0.51636064,0.2745690353019184,0.4516989749236855,0.6088465452194214,0.3646041750907898,icnn
deeprecon,test,ES,45,0.979591836734694,0.3469387755102041,1.0,0.9591836734693876,0.88644105,0.52501446,0.5152857841152322,0.3464991355951348,0.6668344736099243,0.4481037259101867,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.979591836734694,0.8571428571428571,1.0,1.0,0.8531265,0.55375975,0.3598025870953221,0.297966743615208,0.6462774276733398,0.5111550688743591,icnn
deeprecon,test,ES,46,0.9591836734693876,0.5306122448979592,0.3673469387755102,0.6326530612244898,0.9471621,0.52581275,0.1053924066589364,0.3915748470012635,0.6930308938026428,0.5674483776092529,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,1.0,0.5714285714285714,1.0,1.0,0.81094384,0.5245451,0.1084444723107181,0.3705276311285732,0.5230550765991211,0.5044190883636475,icnn
deeprecon,test,ES,47,0.9387755102040816,1.0,1.0,1.0,0.97947466,0.51356506,0.1637478390895402,0.1457278301278609,0.6763489246368408,0.3805716037750244,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.6938775510204082,1.0,0.979591836734694,1.0,0.92710453,0.5364543,0.4337616751820722,0.1116793276198868,0.7532927393913269,0.3952656388282776,icnn
deeprecon,test,ES,48,0.2040816326530612,1.0,1.0,1.0,1.0306182,0.47441518,0.3566250533688974,0.6810968856362525,0.7763911485671997,0.3204866647720337,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.979591836734694,0.979591836734694,0.9591836734693876,1.0,0.8711931,0.5092449,0.3395242297619707,0.6133777228084684,0.784844160079956,0.3693233132362366,icnn
deeprecon,test,ES,49,0.4285714285714285,0.9183673469387756,1.0,1.0,0.9099421,0.55213064,0.2237280523880236,0.3878006462464211,0.6813472509384155,0.4478224515914917,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.2448979591836734,1.0,0.5714285714285714,0.8979591836734694,0.9930407,0.566876,0.0709092343017535,0.4451677210338409,0.6895284056663513,0.4026174545288086,icnn
deeprecon,test,ES,50,1.0,1.0,0.9387755102040816,1.0,0.794405,0.47661775,0.1742555260049487,0.230281170880638,0.6863972544670105,0.4744552969932556,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.673469387755102,0.6122448979591837,0.8571428571428571,0.9591836734693876,0.85816467,0.6070681,0.3149187548431984,0.2507282067804731,0.760566234588623,0.5090415477752686,icnn
deeprecon,art,JK,1,0.0,0.282051282051282,0.9487179487179488,0.9487179487179488,1.0202103,0.62279916,0.4630580878053241,0.4285438779719284,0.875266432762146,0.4652625918388366,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.0256410256410256,0.0512820512820512,0.9487179487179488,0.9487179487179488,0.9786757,0.59513974,0.6481946060755143,0.5596279119830854,0.7775750160217285,0.3717727661132812,icnn
deeprecon,art,JK,2,0.3076923076923077,0.5897435897435898,0.8461538461538461,0.4615384615384615,0.9630581,0.7065056,-0.1398976578815734,0.1830439894954945,0.9090362191200256,0.4602240920066833,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.9487179487179488,0.2051282051282051,0.8205128205128205,1.0,1.0093434,0.63729405,-0.3741583152498466,0.3026463490421129,0.7994959950447083,0.3465288281440735,icnn
deeprecon,art,JK,3,0.7948717948717948,0.5128205128205128,0.6923076923076923,0.4102564102564102,1.0574216,0.6733204,0.0484344979962482,0.4262674993262031,0.8280812501907349,0.4385517239570617,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.2564102564102564,0.8461538461538461,0.8974358974358975,0.5897435897435898,0.93962425,0.5772061,0.110788532297883,0.5364864671258132,0.8277579545974731,0.3100983500480652,icnn
deeprecon,art,JK,4,0.6410256410256411,0.9230769230769232,0.9487179487179488,0.9743589743589745,0.99059814,0.48647457,0.5632660007355162,0.7246226722843463,0.8958735466003418,0.4564313292503357,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.9487179487179488,0.9487179487179488,0.9743589743589745,0.7435897435897436,0.89509463,0.4553709,0.3299613964200052,0.7045471636535834,0.7516615390777588,0.2751013040542602,icnn
deeprecon,art,JK,5,0.282051282051282,0.2307692307692307,1.0,1.0,1.0034015,0.77221894,-0.053712590015071,0.1569956060489702,0.8721465468406677,0.5432283878326416,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.6666666666666666,0.5384615384615384,0.7435897435897436,0.8461538461538461,1.0021846,0.67757064,0.02692690025679,0.3473091082582389,0.8416399955749512,0.4192675352096557,icnn
deeprecon,art,JK,6,0.1794871794871795,0.5384615384615384,0.4102564102564102,0.4615384615384615,0.98851705,0.7976231,0.1366776732868519,0.0523481736659317,0.918314814567566,0.5379845499992371,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.2564102564102564,0.1538461538461538,1.0,0.9743589743589745,1.042798,0.7056242,0.3770723522658618,0.3179350702044449,0.7908973097801208,0.4031931757926941,icnn
deeprecon,art,JK,7,0.6923076923076923,0.7948717948717948,1.0,0.9743589743589745,0.9427288,0.68369853,0.2741832950672309,0.3294966002887206,0.8616659045219421,0.4056448340415954,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.717948717948718,0.5641025641025641,1.0,0.8974358974358975,0.96443546,0.6309875,0.3771873452399219,0.4595450124555522,0.7639695405960083,0.2896177768707275,icnn
deeprecon,art,JK,8,0.7948717948717948,0.0,0.8974358974358975,0.8461538461538461,0.99146616,0.608538,0.3759669718724894,0.5288800824759299,0.8785408735275269,0.4992682933807373,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.8205128205128205,0.0,0.9230769230769232,0.7692307692307693,1.0595576,0.5763413,0.6511955551114251,0.5909292352182679,0.8164651393890381,0.372890830039978,icnn
deeprecon,art,JK,9,0.3846153846153846,0.8205128205128205,0.9487179487179488,0.9743589743589745,0.93130296,0.74058175,-0.069015374972315,0.2940450537811488,0.8565521240234375,0.4901925921440124,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.8974358974358975,0.9487179487179488,0.9743589743589745,1.0,1.0271634,0.6914504,0.195567887472575,0.3624534042774736,0.747882068157196,0.259331464767456,icnn
deeprecon,art,JK,10,0.6666666666666666,0.717948717948718,0.9487179487179488,0.8974358974358975,0.9979838,0.4907288,0.59733442404419,0.6807942614861513,0.8164011836051941,0.5518193244934082,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.717948717948718,0.8461538461538461,0.9230769230769232,0.8205128205128205,0.9546105,0.43182814,0.6413569839344033,0.6895395494560151,0.7242520451545715,0.4050973057746887,icnn
deeprecon,art,JK,11,0.0,0.5128205128205128,0.9743589743589745,0.9487179487179488,0.9745633,0.58136386,0.0129965212075873,0.6710215749377042,0.8794934749603271,0.4638411402702331,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.0256410256410256,0.7692307692307693,0.6410256410256411,0.8205128205128205,0.97403723,0.47030246,0.018827153687639,0.6879186693633088,0.7603857517242432,0.3424065113067627,icnn
deeprecon,art,JK,12,0.5641025641025641,0.5128205128205128,0.8205128205128205,0.6923076923076923,0.9941278,0.5417664,0.0271567469726554,0.666554759459057,0.9196581840515136,0.509979784488678,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.1538461538461538,0.6153846153846154,0.9743589743589745,0.8717948717948718,0.8661756,0.52558434,0.0819783063425831,0.5034948899723594,0.7281670570373535,0.2986295819282532,icnn
deeprecon,art,JK,13,0.1538461538461538,0.358974358974359,0.9487179487179488,1.0,1.0463223,0.74333996,0.1557802251898428,0.0634149034233993,0.8552601933479309,0.4832807779312134,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.1794871794871795,0.4358974358974359,0.7948717948717948,0.9230769230769232,1.0533884,0.6900641,0.2289756255067791,0.2344198264308721,0.9205394983291626,0.3371084332466125,icnn
deeprecon,art,JK,14,0.4871794871794871,0.8974358974358975,0.9743589743589745,0.6410256410256411,1.0146897,0.5546124,-0.3881522986447906,0.7735628998968667,0.9258285164833068,0.3354296088218689,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.8461538461538461,0.8974358974358975,0.9487179487179488,0.6923076923076923,0.9558574,0.50649333,-0.3035649892066902,0.6754487326646742,0.7803583741188049,0.2965314984321594,icnn
deeprecon,art,JK,15,0.6410256410256411,1.0,0.8974358974358975,0.8974358974358975,1.0005642,0.7146239,-0.1510447407435065,0.2214635995486104,0.814359724521637,0.3915227055549621,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.282051282051282,1.0,0.9743589743589745,1.0,0.93870866,0.6395271,-0.2478959881926936,0.3469223704060443,0.6699733138084412,0.2290015220642089,icnn
deeprecon,art,JK,16,0.4358974358974359,0.4615384615384615,1.0,0.9230769230769232,1.0283189,0.41138732,0.0236728094543228,0.6310056578744183,0.8416236639022827,0.4053999781608581,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,1.0,0.8205128205128205,0.9743589743589745,0.8205128205128205,1.0071046,0.4455228,0.4578928606060116,0.5483434553006207,0.7767494916915894,0.3510660529136657,icnn
deeprecon,art,JK,17,0.3846153846153846,0.4615384615384615,1.0,1.0,1.051308,0.75936663,0.3517972619434151,0.2739428823901506,0.8976032733917236,0.4041377902030945,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.6923076923076923,0.6410256410256411,0.9487179487179488,0.8717948717948718,1.033282,0.7526364,0.4105361426822299,0.3903730611594395,0.8084834814071655,0.3026005029678345,icnn
deeprecon,art,JK,18,0.3846153846153846,0.5897435897435898,0.5384615384615384,0.9487179487179488,1.0131361,0.7745682,-0.1451421917306709,0.1721450050786135,0.9172167181968688,0.4976180791854858,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.6153846153846154,0.4102564102564102,0.8717948717948718,1.0,0.9913318,0.6954589,-0.1650060640574616,0.3332499884095611,0.8321948647499084,0.3379227519035339,icnn
deeprecon,art,JK,19,0.5897435897435898,0.7435897435897436,0.9487179487179488,0.9487179487179488,1.0131168,0.646832,-0.1568388423539542,0.5730640097679348,0.795910120010376,0.3979628682136535,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.358974358974359,0.0769230769230769,0.8974358974358975,0.9743589743589745,1.0276227,0.6266253,-0.1836295831072949,0.6191224584401614,0.7895771861076355,0.338272213935852,icnn
deeprecon,art,JK,20,0.3846153846153846,0.5641025641025641,0.8461538461538461,1.0,1.0408372,0.44266754,-0.2155666115341054,0.5846040157502551,0.9024419784545898,0.5067253112792969,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.7435897435897436,0.8974358974358975,0.6923076923076923,0.7435897435897436,1.0024223,0.4747063,-0.3929962765161577,0.424565234048848,0.7790923714637756,0.308838427066803,icnn
deeprecon,art,JK,21,0.8974358974358975,0.2051282051282051,0.8205128205128205,0.9230769230769232,1.0153065,0.5529356,0.148521729761629,0.6069356201686278,0.9094303250312804,0.4746114611625671,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.7948717948717948,0.2307692307692307,0.6666666666666666,0.8461538461538461,1.0161265,0.49119073,0.1371971947126754,0.6041052893144397,0.7427154779434204,0.3538287281990051,icnn
deeprecon,art,JK,22,0.717948717948718,0.282051282051282,0.9743589743589745,0.9743589743589745,0.9845712,0.62970585,0.5161176663064044,0.4858533251119192,0.7857546806335449,0.4545502066612243,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.7948717948717948,0.1282051282051282,0.9743589743589745,0.9743589743589745,1.0172672,0.57755667,0.6582882194302603,0.5842913579140284,0.7539361715316772,0.3491591215133667,icnn
deeprecon,art,JK,23,0.5897435897435898,0.7692307692307693,0.9743589743589745,0.9487179487179488,0.98240167,0.3946427,0.5379327319392326,0.7400853700329042,0.8335763812065125,0.4634467363357544,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.282051282051282,0.7692307692307693,1.0,0.8717948717948718,0.9622091,0.47892898,0.3381561803326957,0.6812983924828148,0.8434634208679199,0.3164156675338745,icnn
deeprecon,art,JK,24,0.3076923076923077,0.9743589743589745,1.0,0.8205128205128205,1.0570164,0.49733478,0.2740505388945555,0.7620492630983713,0.804741621017456,0.3919487595558166,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.6410256410256411,0.8461538461538461,0.9743589743589745,0.7948717948717948,0.96024585,0.5214226,0.340647010383562,0.5410072780369379,0.7872465252876282,0.2854202389717102,icnn
deeprecon,art,JK,25,0.9230769230769232,0.4358974358974359,0.9487179487179488,0.9743589743589745,1.0653597,0.5715381,0.3541733814647352,0.5734692020583401,0.8443974256515503,0.473850667476654,deeprecon,art,brain_diffuser,deeprecon,icnn_art__size224_iter500_scaled,0.6410256410256411,0.6923076923076923,0.8205128205128205,0.8461538461538461,1.0036393,0.51964045,0.2617535060565708,0.5276062229537386,0.8011108636856079,0.3540140390396118,icnn
