dataset_name_bd,name_bd,sub,im,inceptionv3_avgpool_bd,clip_final_bd,alexnet_2_bd,alexnet_5_bd,efficientnet_avgpool_bd,swav_avgpool_bd,PixCorr_bd,SSIM_bd,dreamsim_bd,clip_dist_bd,dropout_algorithm,dropout_ratio,dropout_trial,dataset,test_dataset,algorithm_bd,dataset_name_icnn,name_icnn,inceptionv3_avgpool_icnn,clip_final_icnn,alexnet_2_icnn,alexnet_5_icnn,efficientnet_avgpool_icnn,swav_avgpool_icnn,PixCorr_icnn,SSIM_icnn,dreamsim_icnn,clip_dist_icnn,algorithm_icnn
deeprecon,test_dropout-random_0.5_00,AM,26,0.8775510204081632,0.6938775510204082,1.0,1.0,0.9533791,0.7467788,0.2483440557163805,0.1416368371888674,0.6935938596725464,0.4254960417747497,dropout-random,0.5,0,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.5_00_size224_iter500_scaled,0.4897959183673469,0.0816326530612244,0.9591836734693876,0.9387755102040816,1.0116415,0.776851,0.2758156572327583,0.1346599891048042,0.7134948968887329,0.6127758026123047,icnn
deeprecon,test_dropout-random_0.5_01,AM,26,0.5510204081632653,0.3469387755102041,0.979591836734694,1.0,0.9940808,0.7385366,0.2800787963045875,0.1184351642291527,0.6018241047859192,0.5051926374435425,dropout-random,0.5,1,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.5_01_size224_iter500_scaled,0.7142857142857143,0.2040816326530612,0.979591836734694,0.9591836734693876,0.9764556,0.7021788,0.4172484841063479,0.1983581247491363,0.6549728512763977,0.584089994430542,icnn
deeprecon,test_dropout-random_0.5_02,AM,26,0.1428571428571428,0.5714285714285714,1.0,1.0,0.97950625,0.75535005,0.3588550527215281,0.1001104522352124,0.6801170706748962,0.4484011530876159,dropout-random,0.5,2,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.5_02_size224_iter500_scaled,0.1836734693877551,0.2244897959183673,0.9591836734693876,0.979591836734694,1.0122886,0.72758055,0.3642842360432594,0.1795680024607391,0.6544705629348755,0.5852290391921997,icnn
deeprecon,test_dropout-random_0.5_03,AM,26,0.3673469387755102,0.6938775510204082,1.0,0.979591836734694,0.94178784,0.74141073,0.3054468484173735,0.1263266801269356,0.6773172616958618,0.4072949290275574,dropout-random,0.5,3,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.5_03_size224_iter500_scaled,0.1428571428571428,0.1224489795918367,0.9591836734693876,0.9387755102040816,1.0124624,0.7325903,0.3952635448482886,0.1954009780562899,0.6856160163879395,0.604657769203186,icnn
deeprecon,test_dropout-random_0.5_04,AM,26,0.8571428571428571,0.4897959183673469,0.9591836734693876,1.0,0.9801935,0.7664607,0.2996087123586889,0.1171290362961055,0.6629544496536255,0.4630265831947326,dropout-random,0.5,4,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.5_04_size224_iter500_scaled,0.5714285714285714,0.1224489795918367,1.0,0.9591836734693876,1.0022355,0.7450381,0.3551607123737577,0.1864732808014675,0.6933000087738037,0.6013873815536499,icnn
deeprecon,test_dropout-random_0.75_00,AM,26,0.5714285714285714,0.2857142857142857,0.979591836734694,1.0,0.99969506,0.7373102,0.3226335833238069,0.1394462404063211,0.673427939414978,0.4960606694221496,dropout-random,0.75,0,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.75_00_size224_iter500_scaled,0.7346938775510204,0.2653061224489796,1.0,0.979591836734694,0.9845842,0.7143295,0.3075238768414643,0.1659089614524492,0.6823477149009705,0.5385870933532715,icnn
deeprecon,test_dropout-random_0.75_01,AM,26,0.4897959183673469,0.6122448979591837,1.0,0.979591836734694,1.0009748,0.7922783,0.3380526889751504,0.1307132540912219,0.7378605604171753,0.5171492695808411,dropout-random,0.75,1,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.75_01_size224_iter500_scaled,0.5510204081632653,0.2857142857142857,0.9591836734693876,0.9591836734693876,0.938586,0.72416496,0.4184314018963287,0.2010525395253114,0.6829303503036499,0.5076355934143066,icnn
deeprecon,test_dropout-random_0.75_02,AM,26,0.6938775510204082,0.7959183673469388,0.979591836734694,0.979591836734694,0.98258567,0.7297443,0.2865905749265602,0.1044749948468146,0.683029055595398,0.4753610491752624,dropout-random,0.75,2,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.75_02_size224_iter500_scaled,0.3673469387755102,0.1428571428571428,0.9183673469387756,0.979591836734694,1.0277191,0.7366018,0.1750977279270573,0.1585776822461801,0.6483194828033447,0.5821815133094788,icnn
deeprecon,test_dropout-random_0.75_03,AM,26,0.4081632653061224,0.673469387755102,1.0,1.0,0.9747412,0.74182045,0.3159601384810155,0.1463316954929501,0.7240482568740845,0.4229787588119507,dropout-random,0.75,3,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.75_03_size224_iter500_scaled,0.3877551020408163,0.1632653061224489,0.979591836734694,0.9591836734693876,1.0171467,0.7434535,0.3662757888369423,0.1970703953650661,0.6910988092422485,0.5766624212265015,icnn
deeprecon,test_dropout-random_0.75_04,AM,26,0.673469387755102,0.3877551020408163,0.9591836734693876,1.0,0.9685355,0.74062544,0.2845173696054085,0.1283277389202562,0.6474069356918335,0.4700481295585632,dropout-random,0.75,4,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.75_04_size224_iter500_scaled,0.5306122448979592,0.3673469387755102,0.9591836734693876,0.979591836734694,0.99663717,0.7361367,0.3189159843267359,0.1898376902011564,0.6538596153259277,0.4912290573120117,icnn
deeprecon,test,AM,26,0.3265306122448979,0.8775510204081632,1.0,0.9591836734693876,1.0021563,0.7658774,0.3225236862593346,0.1287357500274502,0.702495276927948,0.438730239868164,no-dropout,1.0,0,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,0.5714285714285714,0.2653061224489796,1.0,0.9591836734693876,1.0053877,0.7470045,0.3620425925751952,0.1905670674875603,0.6250742673873901,0.5569250583648682,icnn
deeprecon,test_dropout-clipvision_0.1_33,AM,27,0.7346938775510204,0.5714285714285714,0.979591836734694,0.2244897959183673,0.9565253,0.5811819,0.381802934552404,0.1862088759083921,0.7279357314109802,0.4580494165420532,dropout-clipvision,0.1,33,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-clipvision_0.1_33_size224_iter500_scaled,0.673469387755102,0.0816326530612244,0.9387755102040816,0.979591836734694,0.8603311,0.5618422,0.4592148063274346,0.223022193126077,0.7056117057800293,0.6310052871704102,icnn
deeprecon,test_dropout-clipvision_0.25_88,AM,27,0.9591836734693876,1.0,0.8775510204081632,0.8775510204081632,0.8250112,0.46387428,0.3731864286368854,0.1663936861059508,0.6283996105194092,0.3885027170181274,dropout-clipvision,0.25,88,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-clipvision_0.25_88_size224_iter500_scaled,1.0,0.0816326530612244,0.8979591836734694,1.0,0.69878054,0.50840926,0.4340450776152286,0.1438068362798881,0.6445416212081909,0.5732848048210144,icnn
deeprecon,test_dropout-dreamsim_0.1_11,AM,27,0.8163265306122449,0.6938775510204082,0.7346938775510204,0.3469387755102041,0.9541757,0.5417663,0.2850036531351746,0.1703805863802835,0.6442739963531494,0.4422808885574341,dropout-dreamsim,0.1,11,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-dreamsim_0.1_11_size224_iter500_scaled,0.7346938775510204,0.5102040816326531,0.8163265306122449,0.979591836734694,0.8440779,0.5101508,0.2542133684141001,0.1382088765711509,0.6709858775138855,0.5730297565460205,icnn
deeprecon,test_dropout-dreamsim_0.25_55,AM,27,0.8367346938775511,0.9387755102040816,0.8775510204081632,0.8571428571428571,0.8673935,0.56258667,0.3782783271353203,0.1772488408685842,0.6879477500915527,0.4133073091506958,dropout-dreamsim,0.25,55,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-dreamsim_0.25_55_size224_iter500_scaled,0.979591836734694,0.4285714285714285,0.979591836734694,1.0,0.5490341,0.4484939,0.4512755591105304,0.1629139860396037,0.5940855145454407,0.5713924765586853,icnn
deeprecon,test_dropout-pixels_0.1_44,AM,27,0.979591836734694,0.9387755102040816,0.7346938775510204,0.8775510204081632,0.80242026,0.5339488,-0.0384770738121181,0.1318509056669886,0.6234334111213684,0.4163330793380737,dropout-pixels,0.1,44,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-pixels_0.1_44_size224_iter500_scaled,1.0,0.2857142857142857,0.979591836734694,1.0,0.8223388,0.55772954,0.1415125152619361,0.1808923945729006,0.7052165865898132,0.5622782111167908,icnn
deeprecon,test_dropout-pixels_0.25_44,AM,27,0.7959183673469388,0.7959183673469388,0.9591836734693876,0.979591836734694,0.9164802,0.502191,0.4314151463724072,0.1602428433225275,0.6500125527381897,0.4880111813545227,dropout-pixels,0.25,44,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-pixels_0.25_44_size224_iter500_scaled,0.979591836734694,0.8775510204081632,0.8979591836734694,0.9591836734693876,0.7576231,0.541523,0.43335246274233,0.1863628683224459,0.6069637537002563,0.4529449343681335,icnn
deeprecon,test_dropout-quantizedCountBoring_0.25_00,AM,27,0.6122448979591837,0.4897959183673469,0.979591836734694,0.6530612244897959,1.001141,0.6055869,0.4130535766298582,0.2209170138442311,0.7010719776153564,0.4576794505119324,dropout-quantizedCountBoring,0.25,0,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-quantizedCountBoring_0.25_00_size224_iter500_scaled,0.8163265306122449,0.3265306122448979,0.979591836734694,1.0,0.8721035,0.53136086,0.4401004540207248,0.1900140970072672,0.6372032761573792,0.5259934663772583,icnn
deeprecon,test_dropout-quantizedCountParty_0.25_00,AM,27,0.979591836734694,1.0,0.8775510204081632,0.8979591836734694,0.81161886,0.5323428,0.2110940126192349,0.1145754616580005,0.5444669723510742,0.4002508521080017,dropout-quantizedCountParty,0.25,0,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-quantizedCountParty_0.25_00_size224_iter500_scaled,0.979591836734694,0.0612244897959183,0.8163265306122449,0.9591836734693876,0.8411815,0.56850296,-0.0428023826811108,0.139205946106862,0.676615834236145,0.5897581577301025,icnn
deeprecon,test_dropout-random_0.1_00,AM,27,0.9591836734693876,0.7755102040816326,0.9387755102040816,0.979591836734694,0.90067613,0.4849131,0.5099163353973459,0.1727200895835127,0.6322846412658691,0.4620245099067688,dropout-random,0.1,0,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.1_00_size224_iter500_scaled,0.7346938775510204,0.3673469387755102,0.8775510204081632,1.0,0.957673,0.59147537,0.4250230994831069,0.1357948114670157,0.6460660696029663,0.5468528270721436,icnn
deeprecon,test_dropout-random_0.1_01,AM,27,0.9387755102040816,0.9591836734693876,1.0,0.9591836734693876,0.9132011,0.44545096,0.5153970312781927,0.2021033932247734,0.6553974151611328,0.4375554323196411,dropout-random,0.1,1,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.1_01_size224_iter500_scaled,0.9591836734693876,0.6938775510204082,0.9591836734693876,0.9387755102040816,0.7783105,0.52100885,0.4753232007305796,0.2296157995949875,0.6005256175994873,0.475261926651001,icnn
deeprecon,test_dropout-random_0.1_02,AM,27,0.0612244897959183,0.6122448979591837,0.979591836734694,0.979591836734694,0.9376752,0.54686034,0.5233910038064092,0.2164961425207877,0.6768706440925598,0.4585046172142029,dropout-random,0.1,2,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.1_02_size224_iter500_scaled,0.9387755102040816,0.2040816326530612,0.8979591836734694,0.9183673469387756,0.90682185,0.5753007,0.3927104866379728,0.2316759749656112,0.6689052581787109,0.6113796234130859,icnn
deeprecon,test_dropout-random_0.1_03,AM,27,0.3469387755102041,0.979591836734694,1.0,0.8571428571428571,0.92958206,0.54258955,0.5867068239511837,0.2138587067761404,0.6163276433944702,0.401274561882019,dropout-random,0.1,3,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.1_03_size224_iter500_scaled,0.9387755102040816,0.6122448979591837,0.9591836734693876,1.0,0.96394527,0.50585157,0.2655120316814157,0.1958906942605757,0.6119994521141052,0.479384183883667,icnn
deeprecon,test_dropout-random_0.1_04,AM,27,0.979591836734694,1.0,0.979591836734694,1.0,0.95831543,0.5271685,0.4577132209011305,0.1577461682608757,0.6219077110290527,0.3433387279510498,dropout-random,0.1,4,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.1_04_size224_iter500_scaled,0.9387755102040816,0.2244897959183673,1.0,1.0,0.8830166,0.55808246,0.3422738370701181,0.1919973248774067,0.6729602217674255,0.5641947984695435,icnn
deeprecon,test_dropout-random_0.1_22,AM,27,0.9591836734693876,0.8979591836734694,0.7346938775510204,0.7959183673469388,0.97533864,0.621197,0.2624313897043723,0.1655639176652676,0.673119306564331,0.3750149607658386,dropout-random,0.1,22,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.1_22_size224_iter500_scaled,0.9183673469387756,0.2040816326530612,0.9387755102040816,1.0,0.8873401,0.5565237,0.3541144190092455,0.212146207270356,0.700858473777771,0.5819621682167053,icnn
deeprecon,test_dropout-random_0.25_00,AM,27,0.9387755102040816,1.0,1.0,1.0,0.8636077,0.45780385,0.5069920993276332,0.182329039374626,0.575967013835907,0.3525604605674743,dropout-random,0.25,0,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.25_00_size224_iter500_scaled,1.0,0.2040816326530612,0.979591836734694,1.0,0.7025335,0.49936903,0.4671907702843634,0.1610725198130294,0.5748658180236816,0.5897897481918335,icnn
deeprecon,test_dropout-random_0.25_01,AM,27,0.979591836734694,1.0,0.979591836734694,1.0,0.83217525,0.43993545,0.4374899376169227,0.1960133266749567,0.6026021242141724,0.3889292478561401,dropout-random,0.25,1,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.25_01_size224_iter500_scaled,0.2857142857142857,0.1224489795918367,1.0,1.0,0.89395106,0.5081618,0.5091698479752403,0.2142722388859815,0.6083357334136963,0.5911474227905273,icnn
deeprecon,test_dropout-random_0.25_02,AM,27,0.4081632653061224,0.9387755102040816,1.0,1.0,0.9820345,0.5114553,0.4811827494130017,0.1973028335133916,0.685358464717865,0.4328569769859314,dropout-random,0.25,2,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.25_02_size224_iter500_scaled,0.7142857142857143,0.8775510204081632,0.9387755102040816,0.9591836734693876,0.6182977,0.52128804,0.1387924506527456,0.1639034896521958,0.6125054955482483,0.5079077482223511,icnn
deeprecon,test_dropout-random_0.25_03,AM,27,0.8979591836734694,1.0,1.0,0.9183673469387756,0.93284774,0.47277534,0.432832027991733,0.1624614541355068,0.6649742722511292,0.4095772504806518,dropout-random,0.25,3,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.25_03_size224_iter500_scaled,1.0,0.4489795918367347,1.0,1.0,0.74806094,0.44923598,0.5265696198246834,0.2134195016419328,0.5983893871307373,0.5210472941398621,icnn
deeprecon,test_dropout-random_0.25_04,AM,27,0.8979591836734694,0.979591836734694,0.979591836734694,0.979591836734694,0.97579986,0.509202,0.4653128040971835,0.1977605702791393,0.7400742769241333,0.4403884410858154,dropout-random,0.25,4,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.25_04_size224_iter500_scaled,0.9183673469387756,0.1836734693877551,0.9387755102040816,0.9591836734693876,0.7426504,0.5177312,0.4378906562892301,0.1762203840088614,0.6175934672355652,0.5735523700714111,icnn
deeprecon,test_dropout-random_0.25_33,AM,27,0.7755102040816326,0.8979591836734694,0.9387755102040816,0.9591836734693876,0.885285,0.5264062,0.3180160408602574,0.1417056001480214,0.6358643770217896,0.4739720821380615,dropout-random,0.25,33,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.25_33_size224_iter500_scaled,0.8163265306122449,0.1836734693877551,0.979591836734694,1.0,0.800073,0.46779662,0.5518322878448578,0.2148964826957526,0.6299952268600464,0.5584762692451477,icnn
deeprecon,test_dropout-random_0.5_00,AM,27,0.979591836734694,1.0,0.979591836734694,0.9591836734693876,0.95629567,0.4723701,0.4950172470440183,0.204458864679566,0.6331006288528442,0.373029887676239,dropout-random,0.5,0,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.5_00_size224_iter500_scaled,0.7959183673469388,0.4285714285714285,0.979591836734694,1.0,0.8545659,0.48020452,0.5465848606387992,0.2041942469003756,0.5858039855957031,0.5101728439331055,icnn
deeprecon,test_dropout-random_0.5_01,AM,27,0.979591836734694,0.979591836734694,1.0,1.0,0.8720488,0.4697966,0.5557103084483811,0.1915197809062426,0.6265257596969604,0.4197706580162048,dropout-random,0.5,1,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.5_01_size224_iter500_scaled,1.0,0.5918367346938775,0.979591836734694,1.0,0.7419994,0.51569986,0.4324609401628193,0.1554980225976941,0.6073250770568848,0.5034816265106201,icnn
deeprecon,test_dropout-random_0.5_02,AM,27,0.7959183673469388,1.0,0.979591836734694,0.9387755102040816,0.79180586,0.43295604,0.477288467711459,0.1890103313963073,0.5806721448898315,0.3894553780555725,dropout-random,0.5,2,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.5_02_size224_iter500_scaled,0.979591836734694,0.6122448979591837,0.979591836734694,1.0,0.70446265,0.48019284,0.5462942017186585,0.201132306391418,0.63646000623703,0.5525146722793579,icnn
deeprecon,test_dropout-random_0.5_03,AM,27,0.5510204081632653,0.6530612244897959,0.979591836734694,0.9387755102040816,1.0175062,0.54560816,0.5080986685227966,0.1961760646946012,0.6761587858200073,0.4695937633514404,dropout-random,0.5,3,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.5_03_size224_iter500_scaled,1.0,0.2040816326530612,0.9591836734693876,1.0,0.75605774,0.48876035,0.4555281684425362,0.2046163321255709,0.6003488302230835,0.5628360509872437,icnn
deeprecon,test_dropout-random_0.5_04,AM,27,0.7959183673469388,0.8571428571428571,0.9591836734693876,1.0,0.9133931,0.4638785,0.5003077987074881,0.2011997587959703,0.5992741584777832,0.460196316242218,dropout-random,0.5,4,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.5_04_size224_iter500_scaled,0.7346938775510204,0.4285714285714285,1.0,1.0,0.9218368,0.47010732,0.4425129003338082,0.1809941076545999,0.6023905873298645,0.569617748260498,icnn
deeprecon,test_dropout-random_0.75_00,AM,27,0.2653061224489796,0.8367346938775511,0.8979591836734694,0.979591836734694,0.9403551,0.527776,0.4734685668013171,0.1669880895513881,0.6369709968566895,0.4613969326019287,dropout-random,0.75,0,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.75_00_size224_iter500_scaled,0.8163265306122449,0.5918367346938775,0.979591836734694,1.0,0.7994124,0.48629022,0.5407357432996069,0.2065695877167455,0.5894275307655334,0.5227985382080078,icnn
deeprecon,test_dropout-random_0.75_01,AM,27,0.9591836734693876,0.9387755102040816,0.979591836734694,0.9591836734693876,0.7978221,0.4861958,0.4620152717635913,0.1898506701112508,0.6376786231994629,0.4006670713424682,dropout-random,0.75,1,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.75_01_size224_iter500_scaled,0.9591836734693876,0.5918367346938775,1.0,1.0,0.6529186,0.44932568,0.5323014268349264,0.2058711571781037,0.578162670135498,0.5394424200057983,icnn
deeprecon,test_dropout-random_0.75_02,AM,27,0.8979591836734694,1.0,0.979591836734694,0.979591836734694,0.8176691,0.42821038,0.4742876518917381,0.1776637446448473,0.5957714319229126,0.3740363717079162,dropout-random,0.75,2,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.75_02_size224_iter500_scaled,0.979591836734694,0.5714285714285714,0.979591836734694,1.0,0.79724926,0.45413804,0.5931068204145373,0.2042099344931826,0.5875324606895447,0.5356373190879822,icnn
deeprecon,test_dropout-random_0.75_03,AM,27,0.9591836734693876,1.0,1.0,0.9591836734693876,0.8877199,0.4404446,0.5199543321424291,0.2008273111643892,0.6314492225646973,0.3872065544128418,dropout-random,0.75,3,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.75_03_size224_iter500_scaled,1.0,0.9591836734693876,0.979591836734694,1.0,0.7118292,0.4463246,0.5003818167298094,0.2033399098625404,0.5941147804260254,0.4382326602935791,icnn
deeprecon,test_dropout-random_0.75_04,AM,27,0.8571428571428571,1.0,1.0,1.0,0.89676857,0.422983,0.5250991170092179,0.1906518129593523,0.6213480830192566,0.4367852807044983,dropout-random,0.75,4,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.75_04_size224_iter500_scaled,0.9591836734693876,0.2448979591836734,0.979591836734694,1.0,0.7831142,0.47936404,0.5441129416271024,0.1932813148368926,0.629015326499939,0.5576953887939453,icnn
deeprecon,test,AM,27,0.9387755102040816,1.0,1.0,1.0,0.84353805,0.4588099,0.539452154348548,0.2065028066923187,0.6478339433670044,0.4264416694641113,no-dropout,1.0,0,deeprecon,test,brain_diffuser,deeprecon,icnn_test__size224_iter500_scaled,1.0,0.1428571428571428,0.979591836734694,1.0,0.6812446,0.4556318,0.5713037009799788,0.212697552491156,0.5626055598258972,0.5943689346313477,icnn
deeprecon,test_dropout-clipvision_0.1_33,AM,28,0.1428571428571428,0.673469387755102,0.8571428571428571,0.673469387755102,1.0123378,0.67276937,0.0327585984481764,0.1338262471617215,0.8052065968513489,0.4461967349052429,dropout-clipvision,0.1,33,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-clipvision_0.1_33_size224_iter500_scaled,0.6530612244897959,0.8571428571428571,0.8571428571428571,0.6326530612244898,0.97029275,0.7361647,-0.0344150039545042,0.1955695758223672,0.7713289856910706,0.4957625269889831,icnn
deeprecon,test_dropout-clipvision_0.25_88,AM,28,0.2448979591836734,0.4897959183673469,0.7551020408163265,0.8775510204081632,1.0102035,0.6472707,0.0611167406023584,0.1701601986503675,0.8008679747581482,0.5040594339370728,dropout-clipvision,0.25,88,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-clipvision_0.25_88_size224_iter500_scaled,0.3061224489795918,0.8979591836734694,1.0,1.0,0.9429689,0.73560154,0.1295014142264026,0.1935195159958125,0.6677561402320862,0.4543097615242004,icnn
deeprecon,test_dropout-dreamsim_0.1_11,AM,28,0.1428571428571428,0.3673469387755102,0.9183673469387756,0.7551020408163265,0.9898339,0.73626083,0.0473138843360198,0.1556255682621554,0.8085057735443115,0.5946618914604187,dropout-dreamsim,0.1,11,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-dreamsim_0.1_11_size224_iter500_scaled,0.4081632653061224,0.8775510204081632,0.4081632653061224,0.6122448979591837,0.8893616,0.6854819,0.0662956394485782,0.2171068905014273,0.7703872919082642,0.4851984977722168,icnn
deeprecon,test_dropout-dreamsim_0.25_55,AM,28,0.1020408163265306,0.7755102040816326,0.3469387755102041,0.6938775510204082,0.95894134,0.618956,0.0717357945817758,0.1746825445994032,0.7612528800964355,0.4818251132965088,dropout-dreamsim,0.25,55,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-dreamsim_0.25_55_size224_iter500_scaled,0.5918367346938775,0.9183673469387756,0.9183673469387756,0.8979591836734694,0.8680367,0.70959675,0.1069297055294171,0.1851529170631982,0.7065597176551819,0.4853582978248596,icnn
deeprecon,test_dropout-pixels_0.1_44,AM,28,0.0612244897959183,0.8367346938775511,0.8163265306122449,0.8571428571428571,0.94340765,0.6669961,-0.0063167415788795,0.1798212720538008,0.7329614162445068,0.4591347575187683,dropout-pixels,0.1,44,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-pixels_0.1_44_size224_iter500_scaled,0.7959183673469388,0.979591836734694,0.8979591836734694,0.7142857142857143,0.92250687,0.6988714,0.1026257347551099,0.2171128827858547,0.7256803512573242,0.4576153755187988,icnn
deeprecon,test_dropout-pixels_0.25_44,AM,28,0.3877551020408163,0.7346938775510204,0.5102040816326531,0.1224489795918367,0.9991842,0.6668019,0.0024476549995823,0.1382598023682596,0.8689630031585693,0.4491709470748901,dropout-pixels,0.25,44,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-pixels_0.25_44_size224_iter500_scaled,0.7346938775510204,0.8979591836734694,0.9591836734693876,0.979591836734694,0.8638205,0.67333674,-0.1738239001309026,0.2024175033006808,0.749442994594574,0.5147093534469604,icnn
deeprecon,test_dropout-quantizedCountBoring_0.25_00,AM,28,0.0,0.6530612244897959,0.8571428571428571,0.9183673469387756,1.0534134,0.69582236,0.0070884309360029,0.1837801018171317,0.815642237663269,0.4557547569274902,dropout-quantizedCountBoring,0.25,0,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-quantizedCountBoring_0.25_00_size224_iter500_scaled,0.9183673469387756,0.8367346938775511,0.4693877551020408,0.7142857142857143,1.0015509,0.7540184,-0.0255864810034297,0.2005274933695934,0.7946364879608154,0.4920175671577453,icnn
deeprecon,test_dropout-quantizedCountParty_0.25_00,AM,28,0.1224489795918367,0.5714285714285714,0.7959183673469388,0.9183673469387756,0.9761642,0.6616331,0.0579448929738187,0.1859042550017008,0.7424659132957458,0.5655220746994019,dropout-quantizedCountParty,0.25,0,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-quantizedCountParty_0.25_00_size224_iter500_scaled,0.979591836734694,0.8367346938775511,0.9387755102040816,0.9591836734693876,0.8147637,0.6911927,-0.0009832468868916,0.2226470377351862,0.7216935753822327,0.4408731460571289,icnn
deeprecon,test_dropout-random_0.1_00,AM,28,0.9183673469387756,0.7755102040816326,0.3265306122448979,0.7142857142857143,0.89994204,0.6489023,-0.0143427180978765,0.1545023945955506,0.7477004528045654,0.4558709263801574,dropout-random,0.1,0,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.1_00_size224_iter500_scaled,0.9591836734693876,0.8979591836734694,0.9387755102040816,0.979591836734694,0.953401,0.72311795,-0.0793736008707359,0.2075149530326868,0.7252674102783203,0.4340531826019287,icnn
deeprecon,test_dropout-random_0.1_01,AM,28,0.1836734693877551,0.6326530612244898,0.6122448979591837,0.5510204081632653,1.0130849,0.6675049,-0.0351859512768732,0.1509302574644477,0.8217501640319824,0.5253885984420776,dropout-random,0.1,1,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.1_01_size224_iter500_scaled,0.979591836734694,0.7755102040816326,0.7755102040816326,0.8979591836734694,0.8760135,0.7028984,-0.0050466069036984,0.1911644024352091,0.7528718709945679,0.4983216524124145,icnn
deeprecon,test_dropout-random_0.1_02,AM,28,0.2448979591836734,0.9183673469387756,0.9387755102040816,0.9591836734693876,0.9533944,0.5689032,-0.0116096795417767,0.1274828345431087,0.7849004864692688,0.4373537898063659,dropout-random,0.1,2,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.1_02_size224_iter500_scaled,0.3061224489795918,0.9183673469387756,0.9591836734693876,0.9591836734693876,1.0140903,0.75848585,0.0510204034183656,0.1834084056568855,0.8288924098014832,0.4628444910049438,icnn
deeprecon,test_dropout-random_0.1_03,AM,28,0.2653061224489796,0.6122448979591837,0.673469387755102,1.0,0.9208642,0.6517139,0.0378419459570582,0.1479755076818497,0.8052886128425598,0.5078573226928711,dropout-random,0.1,3,deeprecon,test,brain_diffuser,deeprecon,icnn_test_dropout-random_0.1_03_size224_iter500_scaled,0.4489795918367347,0.9387755102040816,0.9591836734693876,1.0,0.8925225,0.68181795,0.012387140485816,0.1769110573400272,0.7338076829910278,0.4275869131088257,icnn
