ft_name,profile_corr,dropout_algorithm,dropout_ratio,dropout_trial,dataset,sub,test_dataset,algorithm
conv3_2,0.0883476318800649,dropout-dreamsim,0.1,11,deeprecon,JK,test,icnn
conv3_3,0.122348101774052,dropout-dreamsim,0.1,11,deeprecon,JK,test,icnn
conv3_4,0.1039834485958926,dropout-dreamsim,0.1,11,deeprecon,JK,test,icnn
conv4_1,0.1501886803933434,dropout-dreamsim,0.1,11,deeprecon,JK,test,icnn
conv4_2,0.1344371714189959,dropout-dreamsim,0.1,11,deeprecon,JK,test,icnn
conv4_3,0.1129014437521878,dropout-dreamsim,0.1,11,deeprecon,JK,test,icnn
conv4_4,0.1188104008336703,dropout-dreamsim,0.1,11,deeprecon,JK,test,icnn
conv5_1,0.1654430741500621,dropout-dreamsim,0.1,11,deeprecon,JK,test,icnn
conv5_2,0.1763097165442304,dropout-dreamsim,0.1,11,deeprecon,JK,test,icnn
conv5_3,0.1783934569949329,dropout-dreamsim,0.1,11,deeprecon,JK,test,icnn
conv5_4,0.1966301519178207,dropout-dreamsim,0.1,11,deeprecon,JK,test,icnn
fc6,0.2051354914465152,dropout-dreamsim,0.1,11,deeprecon,JK,test,icnn
fc7,0.1826317107095559,dropout-dreamsim,0.1,11,deeprecon,JK,test,icnn
fc8,0.3094746293947879,dropout-dreamsim,0.1,11,deeprecon,JK,test,icnn
conv1_1,0.0800299966874808,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv1_2,0.0399646971796062,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv2_1,0.0243994705777483,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv2_2,0.017932266668674,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv3_1,-0.0091982519659515,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv3_2,0.0099971439855226,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv3_3,0.0709914285818808,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv3_4,0.026328818576689,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv4_1,0.0415068748930248,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv4_2,0.068488618866774,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv4_3,0.0825134775910739,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv4_4,0.2442943282834953,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv5_1,0.1674900132883437,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv5_2,0.1862580036746867,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv5_3,0.1859575595488235,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv5_4,0.3087674507825426,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
fc6,0.11081525010622,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
fc7,0.2125937832658376,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
fc8,0.0256098504051808,dropout-dreamsim,0.1,11,deeprecon,JK,art,icnn
conv1_1,0.032920278614831,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv1_2,0.0237113257471918,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv2_1,0.0495211487346717,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv2_2,0.0301379384073498,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv3_1,0.0611321859633973,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv3_2,0.0732415512283791,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv3_3,0.1072050786562229,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv3_4,0.0880649946017354,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv4_1,0.1342178324072896,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv4_2,0.1224705475504805,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv4_3,0.1051763629322293,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv4_4,0.1159549293146444,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv5_1,0.1613664063893197,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv5_2,0.1679698786144612,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv5_3,0.1617237743943218,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv5_4,0.2007728930663132,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
fc6,0.2093358281035639,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
fc7,0.1740279462944173,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
fc8,0.2702306768084704,dropout-clipvision,0.1,33,deeprecon,JK,test,icnn
conv1_1,0.0337102421798032,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv1_2,-0.004378092594395,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv2_1,0.0098794268002682,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv2_2,0.0162983878239457,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv3_1,-0.0097490561898846,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv3_2,0.0107326172433997,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv3_3,0.0783139382238279,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv3_4,0.0275249253954883,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv4_1,0.0336513715396901,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv4_2,0.058403493978202,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv4_3,0.0945995263271083,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv4_4,0.2779160283081773,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv5_1,0.1814888471065743,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv5_2,0.2126516330007966,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv5_3,0.2414590667213271,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv5_4,0.3277710883953027,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
fc6,0.1190718967957,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
fc7,0.110213991889877,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
fc8,-0.0155008866942309,dropout-clipvision,0.1,33,deeprecon,JK,art,icnn
conv1_1,0.0608998923823766,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv1_2,0.0579413939092157,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv2_1,0.0754575743076018,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv2_2,0.0423387442600117,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv3_1,0.0766327547301288,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv3_2,0.084632143057557,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv3_3,0.120484297452924,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv3_4,0.1041099254486863,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv4_1,0.1451680779023318,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv4_2,0.1316588970240489,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv4_3,0.1138362101692941,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv4_4,0.1227269464004543,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv5_1,0.1628141448757873,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv5_2,0.1707927637448442,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv5_3,0.1706256478747132,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv5_4,0.2105308004750668,dropout-random,0.1,22,deeprecon,JK,test,icnn
fc6,0.2132615803622054,dropout-random,0.1,22,deeprecon,JK,test,icnn
fc7,0.1958028620541408,dropout-random,0.1,22,deeprecon,JK,test,icnn
fc8,0.2876372355903785,dropout-random,0.1,22,deeprecon,JK,test,icnn
conv1_1,0.062076140949183,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv1_2,0.0126111622256585,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv2_1,0.0009266451853528,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv2_2,0.012096379085401,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv3_1,-0.0109408355405328,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv3_2,0.0027373600565937,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv3_3,0.0690781103160094,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv3_4,0.0170575597110631,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv4_1,0.0241612223958269,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv4_2,0.0419445847432697,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv4_3,0.0774168867988812,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv4_4,0.2488337276810241,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv5_1,0.1578295033640145,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv5_2,0.1858762548130813,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv5_3,0.2097767823974322,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv5_4,0.3574602575535408,dropout-random,0.1,22,deeprecon,JK,art,icnn
fc6,0.148657973392092,dropout-random,0.1,22,deeprecon,JK,art,icnn
fc7,0.1924661212522174,dropout-random,0.1,22,deeprecon,JK,art,icnn
fc8,0.0060676431436374,dropout-random,0.1,22,deeprecon,JK,art,icnn
conv1_1,0.0539119923804941,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv1_2,0.0533278399411198,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv2_1,0.0695145859090773,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv2_2,0.039693140066649,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv3_1,0.0692459473346094,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv3_2,0.0788875918537776,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv3_3,0.114448216675542,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv3_4,0.0967089134161392,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv4_1,0.140913912019205,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv4_2,0.1284857941394141,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv4_3,0.1120970887380389,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv4_4,0.1251789851272969,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv5_1,0.1644535620012236,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv5_2,0.1706474217225342,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv5_3,0.1709428855275543,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv5_4,0.2149050245668385,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
fc6,0.2036124774263923,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
fc7,0.1968665265795416,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
fc8,0.3219865545762459,dropout-pixels,0.1,44,deeprecon,JK,test,icnn
conv1_1,0.0328617567986618,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv1_2,0.0004002154867511,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv2_1,0.0135204751509316,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv2_2,0.0110297771367352,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv3_1,-0.011224200268381,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv3_2,0.0061730200188222,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv3_3,0.0795295417966767,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv3_4,0.0280798572929845,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv4_1,0.0365787285499448,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv4_2,0.0497464405870278,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv4_3,0.081673249713094,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv4_4,0.2588350149523256,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv5_1,0.1581293267535942,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv5_2,0.1732079845880691,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv5_3,0.2243145208558915,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv5_4,0.3284764098845257,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
fc6,0.1133483118092434,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
fc7,0.047041051072381,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
fc8,0.0804120106095639,dropout-pixels,0.1,44,deeprecon,JK,art,icnn
conv1_1,0.109222394530564,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv1_2,0.0905428985026413,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv2_1,0.1059466719950495,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv2_2,0.0586518284276096,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv3_1,0.1096792761952828,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv3_2,0.1266118241575027,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv3_3,0.1723103853779521,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv3_4,0.150858162143475,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv4_1,0.2063870596043527,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv4_2,0.1892805896620343,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv4_3,0.1653948594628867,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv4_4,0.175496723190493,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv5_1,0.2297192310836242,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv5_2,0.2421646873732463,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv5_3,0.2437308837017139,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv5_4,0.2744483409742002,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
fc6,0.2905186197924133,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
fc7,0.2704021296987153,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
fc8,0.3843763225151939,dropout-dreamsim,0.25,55,deeprecon,JK,test,icnn
conv1_1,0.0643897446746681,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv1_2,-0.0027372809609385,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv2_1,0.001519867413232,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv2_2,0.0186325085006732,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv3_1,-0.0070032644678677,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv3_2,0.014626253713554,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv3_3,0.0971048760424293,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv3_4,0.03109537996726,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv4_1,0.0502813793222775,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv4_2,0.0592558424696656,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv4_3,0.1084828047615845,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv4_4,0.3159020831159343,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv5_1,0.2073314228882855,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv5_2,0.2279551423944754,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv5_3,0.2225927002497571,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv5_4,0.3516339749883772,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
fc6,0.1472891381825156,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
fc7,0.2121353355871917,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
fc8,0.1278222743957677,dropout-dreamsim,0.25,55,deeprecon,JK,art,icnn
conv1_1,0.0895252465289581,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv1_2,0.0827638707263055,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv2_1,0.1020306098793615,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv2_2,0.0578291383657351,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv3_1,0.1098027036475241,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv3_2,0.1244799600312534,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv3_3,0.16871960541139,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv3_4,0.1452902582055376,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv4_1,0.2012831726634884,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv4_2,0.1839318881769173,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv4_3,0.1619886171762438,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv4_4,0.1741840596692047,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv5_1,0.2254690215596221,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv5_2,0.2340866877657854,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv5_3,0.2361654216463217,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv5_4,0.2681627165395553,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
fc6,0.2834347775297192,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
fc7,0.2624685905457741,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
fc8,0.3794349647822838,dropout-clipvision,0.25,88,deeprecon,JK,test,icnn
conv1_1,0.0870843275287286,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv1_2,0.0192984440214878,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv2_1,0.0095830837251329,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv2_2,0.0291302841974033,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv3_1,0.0021863101688257,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv3_2,0.0223235998761678,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv3_3,0.1117584712765683,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv3_4,0.039258683599344,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv4_1,0.0745689878378908,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv4_2,0.1002643820976668,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv4_3,0.1364370314562536,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv4_4,0.3621471422534986,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv5_1,0.2369521633954735,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv5_2,0.2797754746194368,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv5_3,0.2854857386897967,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv5_4,0.4078870550535674,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
fc6,0.1644740434988847,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
fc7,0.1846812755105923,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
fc8,0.0813163179375405,dropout-clipvision,0.25,88,deeprecon,JK,art,icnn
conv1_1,0.0766447945376053,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv1_2,0.0731693632296858,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv2_1,0.0932492730170261,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv2_2,0.0528740401795711,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv3_1,0.1022518329470028,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv3_2,0.118241500216012,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv3_3,0.1640651798635838,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv3_4,0.1406057948997209,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv4_1,0.1960204205759294,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv4_2,0.1788079298212228,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv4_3,0.1571465315799149,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv4_4,0.1728832143194587,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv5_1,0.2248724562946709,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv5_2,0.2338999846254035,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv5_3,0.2338166339916454,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv5_4,0.2743551091674676,dropout-random,0.25,33,deeprecon,JK,test,icnn
fc6,0.2783603532097785,dropout-random,0.25,33,deeprecon,JK,test,icnn
fc7,0.2666583845394691,dropout-random,0.25,33,deeprecon,JK,test,icnn
fc8,0.3861905332368843,dropout-random,0.25,33,deeprecon,JK,test,icnn
conv1_1,0.0947751441895487,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv1_2,0.0335869005718642,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv2_1,0.0309574866282964,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv2_2,0.0283559634981951,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv3_1,0.0033524206992308,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv3_2,0.0263684816474225,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv3_3,0.1147192098565335,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv3_4,0.044889160911578,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv4_1,0.0643850332360003,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv4_2,0.0814365474000021,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv4_3,0.1260081322415132,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv4_4,0.3430621848054497,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv5_1,0.2112731398276924,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv5_2,0.2403162158487835,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv5_3,0.2691032262521578,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv5_4,0.3896351150698952,dropout-random,0.25,33,deeprecon,JK,art,icnn
fc6,0.1352313967259125,dropout-random,0.25,33,deeprecon,JK,art,icnn
fc7,0.1532955365659229,dropout-random,0.25,33,deeprecon,JK,art,icnn
fc8,0.1258060808531977,dropout-random,0.25,33,deeprecon,JK,art,icnn
conv1_1,0.1059793128732228,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv1_2,0.0922738118053507,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv2_1,0.0994123782251116,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv2_2,0.0548865568306386,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv3_1,0.1039352526499465,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv3_2,0.1212519328295837,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv3_3,0.164880060015092,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv3_4,0.1411036983653207,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv4_1,0.1985605092503612,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv4_2,0.1800199627681613,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv4_3,0.1575469563709799,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv4_4,0.1716778509456069,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv5_1,0.2238063805541347,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv5_2,0.2319877164735184,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv5_3,0.227647056121419,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv5_4,0.2635850457216424,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
fc6,0.2849660797747328,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
fc7,0.2650853968616691,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
fc8,0.4002411353544013,dropout-pixels,0.25,44,deeprecon,JK,test,icnn
conv1_1,0.1120563806134705,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv1_2,0.0272710115716596,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv2_1,0.0210952936749895,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv2_2,0.0273662523329993,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv3_1,0.0026440662727325,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv3_2,0.0230652017826621,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv3_3,0.1025894171449334,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv3_4,0.0333635678573684,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv4_1,0.0643810322159059,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv4_2,0.0842151942971203,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv4_3,0.1276980292753366,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv4_4,0.3205255069701295,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv5_1,0.210774861988278,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv5_2,0.2178932656218491,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv5_3,0.2225128956647,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv5_4,0.3265949930822073,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
fc6,0.1457936396698539,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
fc7,0.1306017962363566,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
fc8,0.0756154032127553,dropout-pixels,0.25,44,deeprecon,JK,art,icnn
conv1_1,0.1178721118673031,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv1_2,0.0987279504911825,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv2_1,0.1134635994890181,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv2_2,0.0662216982440714,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv3_1,0.1127253773227526,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv3_2,0.1262960687275449,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv3_3,0.1711629766062469,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv3_4,0.1495473581380677,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv4_1,0.2026273086334571,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv4_2,0.1863307481841552,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv4_3,0.1655638070348749,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv4_4,0.1832227122049851,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv5_1,0.2309521716901899,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv5_2,0.2409186267650724,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv5_3,0.2408259600954417,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
conv5_4,0.2571915574581405,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
fc6,0.266373480513524,dropout-quantizedCountBoring,0.25,0,deeprecon,JK,test,icnn
