vdvae,cliptext_final,cliptext_tokens,clipvision_final,clipvision_patches,id_acc_vdvae,id_acc_cliptext,id_acc_clipvision,im,dropout_algorithm,dropout_ratio,dropout_trial,dataset,sub,test_dataset,algorithm_bd,conv1_1,conv1_2,conv2_1,conv2_2,conv3_1,conv3_2,conv3_3,conv3_4,conv4_1,conv4_2,conv4_3,conv4_4,conv5_1,conv5_2,conv5_3,conv5_4,fc6,fc7,fc8,id_acc,algorithm_icnn
0.0013407135325969,0.5017407798779392,0.4726941889471544,0.5144333603796186,0.4102396000285984,0.5128205128205128,0.15384615384615385,0.41025641025641024,18,dropout-quantizedCountParty,0.25,0,deeprecon,AM,art,brain_diffuser,0.2274291003220618,0.201355525427984,0.0808171557460093,0.0098079370872419,-0.014060377365021,-0.012993834910203,-0.0080594185142019,-0.0019143436051623,0.0144813163790319,0.050613662369165,0.0034518651853472,-0.0098797361436811,-0.0087551903192535,-0.050438083413194,-0.0722607614594304,-0.1369163456405322,-0.0208049692670954,-0.0344013600307735,0.1084039369637593,0.575,icnn
0.0070318006259485,0.6083354070018132,0.5933865672550224,0.5611629650782102,0.4093608371677754,0.5641025641025641,0.5897435897435898,0.358974358974359,18,dropout-random,0.1,0,deeprecon,AM,art,brain_diffuser,-0.1189714525028403,-0.0677612531073023,-0.037266451497658,-0.002960041946538,0.0105313904519466,0.0206245350708332,-0.0372364903515645,0.0044622579416711,0.0490411813582638,0.0447267868962152,0.0192020356844549,0.0483240793215362,0.0373234507222078,-0.0157392747708611,-0.0533692266341825,-0.0935895678735228,-0.0210951131080013,-0.0991245702259596,0.0661671956791164,0.775,icnn
-0.0082225278166074,0.5097235562682574,0.4764011872946193,0.5201789370041787,0.432343798061999,0.10256410256410256,0.2564102564102564,0.46153846153846156,18,dropout-random,0.1,1,deeprecon,AM,art,brain_diffuser,-0.0423879856949535,-0.0542761426625746,-0.0630307064443814,-0.036496994261808,-0.0195893341309437,-0.0404817297960597,-0.0756103368179906,-0.092157064867382,-0.0329568624834607,-0.0595732166006406,-0.055642431530215,-0.0736497840605297,-0.0710047349735907,-0.1055861161861709,-0.1248846118598052,-0.14817588366164,-0.1042185805744993,-0.1155843033170848,-0.0244347910270806,0.175,icnn
0.0045636759774716,0.5021570828877949,0.4799166948571,0.5672038152120611,0.3887401901835839,0.6666666666666666,0.20512820512820512,0.23076923076923078,18,dropout-random,0.1,2,deeprecon,AM,art,brain_diffuser,0.144302897754162,0.0681031502821158,-0.0483664837864964,-0.0116085640030467,-0.0190867381343493,-0.0386051861598448,-0.0668313097352828,-0.0492038667212655,-0.0305028212733721,-0.0293484661767938,-0.0550600812947461,-0.0871194848520104,-0.0994162183081609,-0.1167465423589068,-0.1194558843854703,-0.1913758752029223,-0.085470055794769,-0.1721155042687682,-0.0471733617193243,0.5,icnn
0.0096654908462269,0.5548813892221853,0.4934828388546076,0.5993288855102119,0.418415777345584,0.6923076923076923,0.23076923076923078,0.358974358974359,18,dropout-random,0.1,3,deeprecon,AM,art,brain_diffuser,-0.1927079796317427,-0.1567364990574499,-0.1146363546044902,-0.039969446661216,-0.0588324699856326,-0.0580514652954693,-0.1119530940615518,-0.0809714555592571,-0.0635034500349319,-0.0526791056051558,-0.0727914173862051,-0.0563696757906723,-0.0837426480224923,-0.126759446969766,-0.1110425349947245,-0.1197528650212461,-0.0153715797187527,-0.0359494746325535,0.0769426182017952,0.05,icnn
0.0080923598814069,0.575868248154914,0.5408295808802479,0.5122877145128071,0.4439197249317821,0.717948717948718,0.38461538461538464,0.5128205128205128,18,dropout-random,0.1,4,deeprecon,AM,art,brain_diffuser,-0.0036071848180999,0.0398586621629196,0.043339021986948,0.0136750708450259,0.0490289491113899,0.0735462026420684,0.0301068780114401,0.0859017031191975,0.1582170936247208,0.1243018888552979,0.0438404644468482,0.0490707640734388,0.0917088416195432,0.0850136406352267,0.0012282900484146,-0.0910032144188239,-0.0518623522801456,-0.0259357180537743,0.2233959521508494,0.85,icnn
0.0037291960973602,0.5021570503747377,0.4799166806155385,0.567203875912693,0.3887402839481922,0.5384615384615384,0.20512820512820512,0.23076923076923078,18,dropout-random,0.1,22,deeprecon,AM,art,brain_diffuser,0.144302897754162,0.0681031502821158,-0.0483664837864964,-0.0116085640030467,-0.0190867381343493,-0.0386051861598448,-0.0668313097352828,-0.0492038667212655,-0.0305028212733721,-0.0293484661767938,-0.0550600812947461,-0.0871194848520104,-0.0994162183081609,-0.1167465423589068,-0.1194558843854703,-0.1913758752029223,-0.085470055794769,-0.1721155042687682,-0.0471733617193243,0.5,icnn
0.0116434408591098,0.5307260578055005,0.501260001605943,0.5178907823176329,0.3565463650220986,0.8461538461538461,0.3333333333333333,0.10256410256410256,18,dropout-random,0.25,0,deeprecon,AM,art,brain_diffuser,-0.0516552123154246,-0.0963329317145822,-0.0832476697660185,-0.0501626715367927,-0.0488865741999948,-0.0615309689568269,-0.0889180398707062,-0.0736986085934829,-0.0137388433598564,-0.0259991399652669,-0.0202438989831416,-0.0279829437408061,-0.0569346467421821,-0.1304759105977261,-0.1451767196390312,-0.2678528335073725,-0.1241832287998949,-0.2278404009598719,-0.1441489805576101,0.225,icnn
0.0085022471396927,0.6085234104656203,0.5847745859462076,0.512273094302369,0.3910470108714312,0.8205128205128205,0.6923076923076923,0.3076923076923077,18,dropout-random,0.25,1,deeprecon,AM,art,brain_diffuser,0.2149345313334109,0.2038465460768088,0.0976805560735062,0.0268279720555995,0.048715292749797,0.0807207347996341,0.0518414228558899,0.0856650412384472,0.1346861157150499,0.1326501750432903,0.0914105427050192,0.0737316904044372,0.0822683109434009,0.0925084709914606,0.0513579207379263,-0.0680980009680501,-0.0337268586043816,-0.0679634362473553,0.2514824004211546,0.975,icnn
-0.0028086547221219,0.5576660790284856,0.5322068385529808,0.5170206982515735,0.4225255086908603,0.20512820512820512,0.41025641025641024,0.4358974358974359,18,dropout-random,0.25,2,deeprecon,AM,art,brain_diffuser,0.0279854034037619,0.0180550437475725,-0.0171997879890305,-0.0108354099062144,0.0009594723306186,0.0066212139518663,-0.051382152206022,-0.0134869834836052,0.0569118009661378,0.0416336923537248,-0.0127691133392666,-0.009020297440012,0.01430977394482,-0.026210314283996,-0.0519338543523784,-0.1779539863748296,0.0228539099629918,-0.0568175047818748,0.152309415053684,0.925,icnn
0.0164191932290631,0.5527705993351719,0.5412122066460454,0.5291168504075572,0.4236117837014641,0.8974358974358975,0.4358974358974359,0.41025641025641024,18,dropout-random,0.25,3,deeprecon,AM,art,brain_diffuser,0.1108615219643048,0.0835894651448845,0.0431648357879584,0.0150580042354066,0.0201062158462166,0.0371101062835994,0.0034012474206038,0.0460938168304267,0.0931922381961653,0.0937262832409811,0.0267860291982804,0.02372972284901,0.0355832078021323,0.0007862576869778,-0.0440782859957535,-0.1632230634371248,-0.0393371730358744,-0.0940053406992718,0.1735840266594751,0.95,icnn
0.0020213128579157,0.5316543242254053,0.4897466810619046,0.4949927721648597,0.4100307853600389,0.48717948717948717,0.2564102564102564,0.4358974358974359,18,dropout-random,0.25,4,deeprecon,AM,art,brain_diffuser,-0.0132545803985378,0.0188566138780999,0.0406409908986625,-0.0070242316541635,0.0197136321916907,0.0544520763101269,-0.0121536904427514,0.0337127566040676,0.1190510014726214,0.0916290819317456,0.0599367923569116,0.036670148865007,0.0512415209384756,0.0467319614982951,0.023650221102932,-0.1288724936641307,-0.0538909606176991,-0.1131309591207455,0.1352069367643765,0.875,icnn
0.0293747748856241,0.5527705993351719,0.5412122066460454,0.5291168504075572,0.4236117837014641,1.0,0.4358974358974359,0.41025641025641024,18,dropout-random,0.25,33,deeprecon,AM,art,brain_diffuser,0.1108615175017203,0.0835894683223563,0.0431648471962128,0.0150580054796384,0.0201062186487615,0.0371101092334196,0.0034012520306386,0.0460938224485825,0.0931922380064174,0.0937262817635773,0.0267860301699742,0.0237297232831599,0.0355832046980483,0.0007862515862426,-0.0440782917671436,-0.1632230671796145,-0.0393371781312377,-0.0940053495417438,0.1735840153542572,0.95,icnn
0.0151419645899351,0.5937976122731536,0.5625593046339465,0.5816780418248618,0.4153362482319659,0.9230769230769231,0.5128205128205128,0.358974358974359,18,dropout-random,0.5,0,deeprecon,AM,art,brain_diffuser,0.2670013312682311,0.2378882421167058,0.1081218528043345,0.0251439361137711,0.0302728121008404,0.0490689291285448,-0.0044519285595208,0.0507045611363148,0.0872715766757937,0.0841676909722293,0.031886473410874,0.0130722158878013,0.0319399310602099,0.0041607166441147,-0.0527809992674878,-0.176848442592902,-0.1031454213760798,-0.1437230609547403,0.0877959899552499,0.975,icnn
0.0051121462478402,0.5608544349418171,0.5224448664103349,0.4932423216204893,0.4248941835216348,0.5641025641025641,0.4358974358974359,0.4358974358974359,18,dropout-random,0.5,1,deeprecon,AM,art,brain_diffuser,-0.0532789205486517,-0.0083615609024378,0.0105263870899092,0.0041485984314938,0.0277035228222843,0.0588347984613178,-0.0109031488364314,0.0588326879100502,0.1111461803409927,0.1004958993302718,0.0634800408747991,0.0491834114387962,0.0500394419553352,0.0150551769332934,-0.0227596880375213,-0.1372397306944055,-0.0530074845121688,-0.1256366114326433,0.1481472089510655,0.95,icnn
0.0111067327819296,0.5968229286349588,0.564054107471639,0.4935110969809796,0.4120904150188688,0.8205128205128205,0.48717948717948717,0.38461538461538464,18,dropout-random,0.5,2,deeprecon,AM,art,brain_diffuser,-0.0053494593897403,0.0043719305161696,-0.0130262427111639,-0.0054155451254988,0.0032015854544894,0.0198493106593546,-0.0455416252331339,0.0133215086608229,0.0745634361629555,0.0654797645499455,0.0281868131857299,0.0148676682345333,0.0235634362514683,-0.0050712841138233,-0.0312699901496532,-0.1553350586558145,-0.0160942245182623,-0.1017963118624907,0.1369306221030937,0.875,icnn
0.0020592855652303,0.5866240123939126,0.547891423662014,0.56186546880907,0.4179654804240029,0.5384615384615384,0.48717948717948717,0.41025641025641024,18,dropout-random,0.5,3,deeprecon,AM,art,brain_diffuser,-0.0331492482200776,-0.0095811518782367,-0.0072327875913486,-0.0038250362789332,0.0120737772127253,0.0341791847597461,-0.0194706241104265,0.0396597155657658,0.1128509604203154,0.1065251877053608,0.0637449164432865,0.0515445707696836,0.0536450537198691,0.0258637008784014,-0.0165245956252892,-0.1348563450815361,-0.0351050316741003,-0.0582401580176934,0.2403530389179586,0.95,icnn
0.0016299374917451,0.5436657051225765,0.5057357559429814,0.4954591795135168,0.4080519428638693,0.46153846153846156,0.3333333333333333,0.358974358974359,18,dropout-random,0.5,4,deeprecon,AM,art,brain_diffuser,-0.0540553424081334,-0.0722845963256357,-0.0754040378723016,-0.0429226074521678,-0.0523710242359545,-0.0464214287775039,-0.1092554041331531,-0.0882400202850546,-0.0211627930537831,-0.034087414213687,-0.0351605646187793,-0.0343034058176809,-0.0241098248007393,-0.0621081320291963,-0.0908334811195133,-0.2044440383651591,-0.0478136282086,-0.0927083557049679,0.0622833894647792,0.275,icnn
0.0089210131221817,0.6043034621714123,0.5671724588065898,0.5507514870353201,0.4145164193763616,0.6666666666666666,0.5384615384615384,0.41025641025641024,18,dropout-random,0.75,0,deeprecon,AM,art,brain_diffuser,0.1564842955182005,0.146953658275569,0.0683808715363124,0.014649099462965,0.0313975740772869,0.061253288760919,-0.0047117010954875,0.0561046653394043,0.114616826037924,0.1163362747043971,0.0661982454970625,0.0459871157793538,0.0638959820162903,0.0455193582727562,-0.011812720325856,-0.1497423272392361,-0.0455783562438707,-0.1257150011042029,0.1103529919354581,0.975,icnn
0.0061954027239366,0.5733625664072627,0.536340076347191,0.5440620980564843,0.4225618201146077,0.6410256410256411,0.38461538461538464,0.4358974358974359,18,dropout-random,0.75,1,deeprecon,AM,art,brain_diffuser,-0.0040440369528272,0.0463300714955784,0.0395485591833312,0.0125433899509044,0.0313279806154256,0.0582671710540813,-0.0071460706481064,0.0593553375239919,0.1128717334385051,0.1020021574197892,0.0576537714228511,0.0406443705527888,0.0531872771020183,0.030478981419339,-0.0018453285325005,-0.1089441341886001,-0.0050138435343952,-0.0634492456173753,0.2107336554263974,0.925,icnn
0.0065011025059785,0.5819181984596701,0.55306876432784,0.5152042960158876,0.4116192658992792,0.6410256410256411,0.4358974358974359,0.358974358974359,18,dropout-random,0.75,2,deeprecon,AM,art,brain_diffuser,0.1040888809213921,0.0774304386168897,0.0161435609267865,-0.0051937849764705,0.0004974244601944,0.0221768407335234,-0.04405681730892,0.0113483210262141,0.0725520319222247,0.0680041487342314,0.0309261795716929,0.0141173991415372,0.0232998671715393,-0.0026457918890315,-0.0504972116111187,-0.1636343406194798,-0.0598706444521963,-0.1325480069135091,0.1494543427798589,0.9,icnn
0.0113528723956521,0.6045333742270389,0.5584792360348743,0.5605945056237737,0.4136507969465698,0.8461538461538461,0.46153846153846156,0.38461538461538464,18,dropout-random,0.75,3,deeprecon,AM,art,brain_diffuser,0.0039110710575476,0.0318805433258384,0.0277106381194476,0.0023883467415611,0.0027925501965733,0.0289133493133745,-0.0325239023572936,0.0323647597059902,0.0977798820230719,0.09121972030907,0.0497711849758193,0.0432069267822253,0.044943129098469,0.0172960638046188,-0.0365987392230916,-0.1420318486876254,-0.0702890508022643,-0.110168784876814,0.1735226061623948,0.9,icnn
0.006535607628635,0.5564710160981989,0.5191971928503064,0.5003787138972904,0.4161947157379013,0.7435897435897436,0.358974358974359,0.4358974358974359,18,dropout-random,0.75,4,deeprecon,AM,art,brain_diffuser,0.0986563687292409,0.0812362720368113,0.0141553335647558,-0.0070590417619191,-0.0036442761598568,0.0155735117595195,-0.0439733505486198,-0.0001583325890704,0.0579971797606086,0.0507660783362194,0.0289757303461536,0.0211279002063458,0.0286053187141828,0.0096675626140113,-0.0319792003465751,-0.1375729646140689,-0.0487020244655343,-0.1216881659366602,0.136974368795952,0.9,icnn
0.0159382050534015,0.5784123490203146,0.5448991001561382,0.5426358496499332,0.4254285793978498,0.9230769230769231,0.4358974358974359,0.41025641025641024,18,no-dropout,1.0,0,deeprecon,AM,art,brain_diffuser,0.1066236426279399,0.125251401623769,0.0639459294377969,0.01897479262425,0.0310973399975877,0.0629407343565522,-0.0041004012145726,0.0641896121420191,0.120198907153222,0.1168230231918694,0.0694792779635918,0.0441789649049328,0.0574261375326407,0.0334267912413794,-0.0140102432507301,-0.1462652270417492,-0.0288040840914511,-0.0993448363841933,0.1960604131836559,0.925,icnn
0.0030690600795115,0.7043237256039669,0.689161675372952,0.6092860494641643,0.49168519312304,0.5384615384615384,0.8717948717948718,0.6410256410256411,19,dropout-clipvision,0.1,33,deeprecon,AM,art,brain_diffuser,0.0077611768670139,-0.0055306849368843,-0.0266687715199275,-0.0069500855842471,-0.0377085656195603,-0.0514482450819373,-0.068868385055625,-0.0580836510443219,-0.1011299433077877,-0.1128981694327085,-0.0698653128817021,-0.0359971440717347,-0.1067391640396683,-0.1020770520295469,-0.0150053223512769,-0.0710570367768021,0.0128844075203701,-0.0338237768424179,-0.1367831377924837,0.275,icnn
0.0013612842796169,0.699172312364109,0.6758273711103648,0.5926566393764908,0.5092043938947342,0.48717948717948717,0.6410256410256411,0.6410256410256411,19,dropout-clipvision,0.25,88,deeprecon,AM,art,brain_diffuser,0.0883551242440035,-0.0146135888266233,-0.0675527558139771,-0.018417301123482,0.0031469392415433,0.0026586421063328,-0.0207612535627612,-0.029381083637009,0.046930646339491,-0.0123140243109172,-0.0247835504176932,-0.0694343885512176,-0.0290804939440421,-0.0617900444475889,-0.0942787533104067,-0.0644118975362002,-0.0737109256862654,-0.0242954760215763,0.404779455291449,0.45,icnn
0.0155652525811496,0.7340447559148012,0.7240539008859759,0.5980085580962561,0.4993646545720282,0.9743589743589743,0.9230769230769231,0.7692307692307693,19,dropout-dreamsim,0.1,11,deeprecon,AM,art,brain_diffuser,0.2539373591265976,0.2160395099722218,0.0627122603432124,0.0550390770137701,0.0554318997284575,0.0453184439657414,0.0489212825266587,0.0517308326111055,0.0471608626159265,-0.0133830834651569,-0.0444539524042599,0.0249526797535704,-0.0053874844474526,-0.0169355507546008,-0.0525468576770593,-0.0812622557262146,-0.0481521067474538,-0.0082341790249357,0.2833881664820193,0.9,icnn
-0.0050460506025184,0.7042315470859122,0.6809139316229176,0.5626459036860461,0.5047769020949663,0.23076923076923078,0.7435897435897436,0.5897435897435898,19,dropout-dreamsim,0.25,55,deeprecon,AM,art,brain_diffuser,0.0369845040056743,-0.070533054119839,-0.1186604950609223,-0.0236132892365216,-0.0056971420155146,-0.0188889340176321,-0.0140639007082363,-0.0197623505140419,0.0185891395897073,-0.0219630133869549,-0.0353004652655533,-0.0576240509366465,-0.0248992464409392,-0.0045255872448855,-0.0118443839203883,0.0313889555321522,-0.0449077586021058,-0.0451132898002724,0.2202395110049398,0.325,icnn
0.0072283741368869,0.7143071698132459,0.6599275536959083,0.5728596813660454,0.4714788827125949,0.7435897435897436,0.717948717948718,0.5641025641025641,19,dropout-pixels,0.1,44,deeprecon,AM,art,brain_diffuser,-0.0229510719450107,-0.0527848809956931,-0.0016569931542028,0.0003563934850389,-0.0013749879678887,0.0002186819394087,-0.0379774702706145,0.0079208636582243,0.0034701954663548,-0.027825789943192,-0.0610698687625775,-0.0665087312285166,-0.0431066128352954,-0.0458140562059228,-0.0378594718436202,-0.1870357746160247,-0.0814541952477279,-0.0806869887466351,-0.1370959109677774,0.525,icnn
-0.0075914784408514,0.7304753557208623,0.7005647633191926,0.5318592366833135,0.4635750411450617,0.1794871794871795,0.7948717948717948,0.5384615384615384,19,dropout-pixels,0.25,44,deeprecon,AM,art,brain_diffuser,-0.0091982208220016,-0.1148299010175528,-0.1339790285007689,-0.0526855533015993,-0.0202150347664008,-0.0620604712508293,-0.0471919582197419,-0.0960302906233619,-0.0207888886935427,-0.0737178785954042,-0.0361518408952427,-0.0285711482120785,-0.0134920923076533,-0.0320092740188233,-0.0333520933109916,0.0181384870637198,-0.0138684034215508,-0.036836289555498,0.0040781380162472,0.1,icnn
0.0031891455494582,0.7553525328641756,0.7225009969658415,0.5891507296822641,0.5201869783417966,0.46153846153846156,0.7948717948717948,0.5897435897435898,19,dropout-quantizedCountBoring,0.25,0,deeprecon,AM,art,brain_diffuser,-0.372825430490968,-0.364038259861839,-0.2133573138273951,-0.1014078683145556,-0.0934271431856388,-0.094776570864431,-0.1747310804242179,-0.1931684288957899,-0.1044957517542538,-0.129977445113878,-0.1151298649363661,-0.1263165517582775,-0.1230204374561945,-0.1473913930677531,-0.1639786225767254,-0.2070176564472924,-0.2477161532305224,-0.2807352148681949,-0.030464707414928,0.05,icnn
0.0019284388521353,0.7134481885751223,0.6924810910322432,0.5215991714809451,0.481927250895817,0.5384615384615384,0.9487179487179487,0.7948717948717948,19,dropout-quantizedCountParty,0.25,0,deeprecon,AM,art,brain_diffuser,0.2469098082308774,0.075234287630088,-0.0432819906720336,0.0006316227729116,0.0740677187268922,0.05514607632049,0.1017309182488807,0.0588204424329694,0.1411365599142749,0.0902964391877529,0.0669166669901089,0.0945965629698201,0.1417104997479643,0.1567703728383681,0.1374270338824554,0.1156991300473625,0.0421585077555073,0.0402679249069335,0.3846723519700625,0.325,icnn
0.0052830423857137,0.6965514448974384,0.6544816331680089,0.6564000430872621,0.4995055022361052,0.7435897435897436,0.6153846153846154,0.6923076923076923,19,dropout-random,0.1,0,deeprecon,AM,art,brain_diffuser,0.0272601077075109,0.1094531510650755,0.0589425770684049,0.0299862729163406,0.0455917957495855,0.0479488046925103,0.0299805178491613,0.0357140857087346,0.0498971278569728,-0.0147158206674347,-0.027936240662315,-0.0278576928897751,0.0188299147108205,0.040816385222029,0.0249543884712948,0.0319366370788031,0.0718797331875705,0.0964855714898536,0.3378431286606518,0.825,icnn
0.0012170920735929,0.7005822780325269,0.6693262759600462,0.6300708193542145,0.4950479536308658,0.48717948717948717,0.717948717948718,0.6666666666666666,19,dropout-random,0.1,1,deeprecon,AM,art,brain_diffuser,0.1484782295311316,-0.0206604902256534,-0.056126398441163,-0.0129325498406521,0.0305635646576198,0.0306738485888973,0.0451541687667924,0.0453706071416314,0.0995240085391613,0.0474071752408915,0.0078911077763286,0.0166247125642461,0.0137612388904701,-0.0199367933920815,-0.0524934141510665,-0.0659574052077802,-0.0113790708807201,0.0216100716441024,0.3574768013498178,0.425,icnn
-0.0019755325268365,0.6614503129657583,0.6283093669241032,0.5810868382853109,0.4580151956073143,0.3076923076923077,0.5384615384615384,0.5384615384615384,19,dropout-random,0.1,2,deeprecon,AM,art,brain_diffuser,0.1576880821946105,0.062183888607837,0.0055549051582204,-0.0125569290107225,-0.0172426474848293,-0.0503881260810798,-0.0521096661970637,-0.0905869038544605,-0.0591398768002104,-0.1015631154394035,-0.0950607282208964,-0.098006659441479,-0.0707800375940871,-0.0919365589640796,-0.1826262902181779,-0.1389402661140346,-0.034173600632038,-0.0326843729912927,0.1917544033919401,0.375,icnn
-0.0023172625269174,0.7019942697662354,0.6694763480140951,0.5822789990287831,0.5147538493694922,0.28205128205128205,0.6666666666666666,0.7692307692307693,19,dropout-random,0.1,3,deeprecon,AM,art,brain_diffuser,-0.0040883199113555,-0.0114727220819855,-0.0168880635500589,-0.0022420062383844,-0.0022164505299658,0.0056440781556611,-0.0307205676011881,-0.0127707358007585,-0.0012912574714022,-0.0123316188897881,-0.0197066767223219,-0.024122961592919,-0.0112245945725951,-0.0064301085188442,-0.0009981320703809,0.0505641937127953,0.0291892206448097,-0.0340526790804018,0.2795726471175788,0.5,icnn
0.0082613972573819,0.6819660644795301,0.6303540370113451,0.538915643179834,0.4816713613852754,0.9230769230769231,0.5128205128205128,0.6923076923076923,19,dropout-random,0.1,4,deeprecon,AM,art,brain_diffuser,-0.0366958731936649,-0.1193621966163042,-0.1055824939775595,-0.0294483745562015,-0.0039397818006798,-0.0147121413842836,-0.0571307632084633,-0.0788371494287817,-0.0180390660937315,-0.0394612110875688,-0.0289396908893374,-0.0346709896998459,0.0012629874952856,0.0084678722159954,-0.0051856866439945,-0.0340160254003805,-0.120426996155307,-0.0977783339050694,-0.0221597690445108,0.35,icnn
-0.0030662746066851,0.661450296270429,0.6283093535692765,0.5810867749203029,0.4580151758899484,0.38461538461538464,0.5384615384615384,0.5384615384615384,19,dropout-random,0.1,22,deeprecon,AM,art,brain_diffuser,0.1576880821946105,0.062183888607837,0.0055549051582204,-0.0125569290107225,-0.0172426474848293,-0.0503881260810798,-0.0521096661970637,-0.0905869038544605,-0.0591398768002104,-0.1015631154394035,-0.0950607282208964,-0.098006659441479,-0.0707800375940871,-0.0919365589640796,-0.1826262902181779,-0.1389402661140346,-0.034173600632038,-0.0326843729912927,0.1917544033919401,0.375,icnn
-0.0124451474592208,0.6779994240661542,0.6497575033571784,0.6084974397464832,0.4791276970090409,0.02564102564102564,0.5641025641025641,0.5641025641025641,19,dropout-random,0.25,0,deeprecon,AM,art,brain_diffuser,-0.0752611430083303,-0.1241863549134476,-0.1097223122266472,-0.044695935589555,-0.059469093726704,-0.0921099926165184,-0.1216268064266019,-0.1303281500161175,-0.1435482985321118,-0.1739772123486665,-0.1381340373171295,-0.1212907390271362,-0.1313518676940871,-0.1847331101823384,-0.1685859078239921,-0.1776683062737368,-0.1126050041110901,-0.1266625707337815,0.1013791891305076,0.0,icnn
-0.0013046440843129,0.7328986832972406,0.710164559585932,0.5830900083062963,0.4979445612492379,0.3076923076923077,0.8717948717948718,0.6410256410256411,19,dropout-random,0.25,1,deeprecon,AM,art,brain_diffuser,0.1811452442348035,0.0677427988715009,-0.019765377505005,0.0148908384867814,0.0615887060162544,0.0727946570296371,0.0928972511902019,0.0905437964686448,0.1603809841867562,0.1126710962781131,0.0396484401467316,0.0357393400471663,0.0929348486205998,0.1023933447104458,0.0381711473205215,-0.031857934058728,0.0525181002044219,0.0432463293303156,0.4461373732514203,0.7,icnn
0.0004745147818957,0.7207768529992925,0.6905287651125526,0.571597530540559,0.5100343122666918,0.4358974358974359,0.7435897435897436,0.6923076923076923,19,dropout-random,0.25,2,deeprecon,AM,art,brain_diffuser,-0.0292526256082456,7.472093279042088e-05,-0.0568038520151137,0.0062519234740318,0.0356293561377929,0.0004696712702052,0.0095739479570117,-0.0066150942690906,0.0365003803006119,-0.0104559242818602,-0.040361023415382,-0.0272186600867823,0.0138963840217637,-0.0042677212306407,-0.0496602460772566,-0.051000349002751,-0.0195011937652075,0.0065356399688434,0.2897995691397164,0.4,icnn
-0.0016074944561101,0.7203866600773909,0.6841732996515378,0.5755856253034024,0.4863825754873641,0.3333333333333333,0.7692307692307693,0.6923076923076923,19,dropout-random,0.25,3,deeprecon,AM,art,brain_diffuser,-0.1098830776527206,-0.0573127845716085,-0.0931510491015012,-0.0043302498719484,0.0189804700541701,-0.0029322662258021,0.0085603908678542,-0.0109546558569937,0.0296781176039798,-0.0153556961589533,-0.0357218343313522,-0.0685064955011749,-0.0501357994358663,-0.0580099655159912,-0.0467502945536387,-0.1146605384930767,0.038048811548493,0.0506710260798873,0.2188202565577329,0.15,icnn
-0.0015988819818878,0.7009695674420543,0.6752589555599148,0.6057466640543144,0.502555387879754,0.3076923076923077,0.717948717948718,0.6410256410256411,19,dropout-random,0.25,4,deeprecon,AM,art,brain_diffuser,-0.0076890527341694,-0.0624748206694186,-0.0597266703374175,-0.0093763575027046,0.0100294279098393,0.0235240213129365,-0.0070350874176822,0.0192266704412205,0.057248194731612,0.0259909127665717,-0.0095581627207204,-0.0245974249587458,0.0118300929972393,0.003986291414369,-0.0922364162287993,-0.172357601846782,-0.149532333366551,-0.1002709327421452,0.266647894648081,0.5,icnn
-0.006994847149487,0.7203866600773909,0.6841732996515378,0.5755856253034024,0.4863825754873641,0.20512820512820512,0.7692307692307693,0.6923076923076923,19,dropout-random,0.25,33,deeprecon,AM,art,brain_diffuser,-0.109883059649675,-0.0573127755386152,-0.0931510469284638,-0.0043302470732601,0.0189804745768046,-0.0029322619764326,0.0085603964151954,-0.0109546501071906,0.0296781226066595,-0.0153556902722973,-0.0357218280573899,-0.0685064871650144,-0.0501357947813124,-0.0580099640487448,-0.0467502932962639,-0.1146605477521843,0.0380488251562645,0.0506710333656041,0.2188202896926049,0.15,icnn
-0.0001463586938223,0.7195718870543687,0.7036877661638986,0.5944933345569275,0.5038848693514951,0.41025641025641024,0.7692307692307693,0.6666666666666666,19,dropout-random,0.5,0,deeprecon,AM,art,brain_diffuser,0.0423712111379485,-0.0788632770325932,-0.1489717788876912,-0.0324535461816223,0.0175932883062482,-0.015437241015046,0.0072028973337545,-0.0278717919906973,0.0115892278160192,-0.0345135812569355,-0.0307187573715253,0.0082033228579795,0.0018405553296245,-0.0112907696640775,-0.0377788050481392,0.0025390024542465,-0.0569716288295773,-0.0332430969036724,0.224360520880647,0.025,icnn
0.001536163779124,0.6675218520109398,0.6395341231227343,0.5020594609662569,0.4781625582314735,0.5128205128205128,0.5897435897435898,0.5641025641025641,19,dropout-random,0.5,1,deeprecon,AM,art,brain_diffuser,0.0752622383944648,-0.0895172017891585,-0.13893068525748,-0.0490893797119122,0.0057345731197025,-0.0237400713316186,-0.0148472280286393,-0.064135323932991,0.032104089473172,-0.0430838577244744,-0.03176375111362,0.0240322814043871,0.0518162112028598,0.0338987286369408,0.0107912317954725,0.0290473251374485,-0.0651728506039779,-0.0708551601016983,0.2554565111356632,0.075,icnn
