,ft_name,profile_corr,prompt_name,mixing,badshuffle,usetruecliptext,dataset,sub,test_dataset,algorithm
4,clipvision_patches,0.0494550097968886,human_captions,0.4,False,False,deeprecon,JK,art,brain_diffuser
0,vdvae,0.0008293445328541,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JK,test,brain_diffuser
1,cliptext_final,-0.0007520495735024,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JK,test,brain_diffuser
2,cliptext_tokens,0.004615630677755,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JK,test,brain_diffuser
3,clipvision_final,0.2164704120609432,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JK,test,brain_diffuser
4,clipvision_patches,0.0857074531092917,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JK,test,brain_diffuser
0,vdvae,0.0002244844750728,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JK,art,brain_diffuser
1,cliptext_final,0.0193656746090138,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JK,art,brain_diffuser
2,cliptext_tokens,0.0151328858968824,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JK,art,brain_diffuser
3,clipvision_final,0.0206615461186872,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JK,art,brain_diffuser
4,clipvision_patches,0.0494550097968886,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JK,art,brain_diffuser
0,vdvae,0.0008293445328541,low_level_short,0.4,False,False,deeprecon,JK,test,brain_diffuser
1,cliptext_final,0.1815544894059771,low_level_short,0.4,False,False,deeprecon,JK,test,brain_diffuser
2,cliptext_tokens,0.1560459269003518,low_level_short,0.4,False,False,deeprecon,JK,test,brain_diffuser
3,clipvision_final,0.2164704120609432,low_level_short,0.4,False,False,deeprecon,JK,test,brain_diffuser
4,clipvision_patches,0.0857074531092917,low_level_short,0.4,False,False,deeprecon,JK,test,brain_diffuser
0,vdvae,0.0002244844750728,low_level_short,0.4,False,False,deeprecon,JK,art,brain_diffuser
1,cliptext_final,0.0594503795176074,low_level_short,0.4,False,False,deeprecon,JK,art,brain_diffuser
2,cliptext_tokens,0.064888264371851,low_level_short,0.4,False,False,deeprecon,JK,art,brain_diffuser
3,clipvision_final,0.0206615461186872,low_level_short,0.4,False,False,deeprecon,JK,art,brain_diffuser
4,clipvision_patches,0.0494550097968886,low_level_short,0.4,False,False,deeprecon,JK,art,brain_diffuser
0,vdvae,0.0008293445328541,low_level_long,0.4,False,False,deeprecon,JK,test,brain_diffuser
1,cliptext_final,0.1520245066929109,low_level_long,0.4,False,False,deeprecon,JK,test,brain_diffuser
2,cliptext_tokens,0.1082842223452866,low_level_long,0.4,False,False,deeprecon,JK,test,brain_diffuser
3,clipvision_final,0.2164704120609432,low_level_long,0.4,False,False,deeprecon,JK,test,brain_diffuser
4,clipvision_patches,0.0857074531092917,low_level_long,0.4,False,False,deeprecon,JK,test,brain_diffuser
0,vdvae,0.0002244844750728,low_level_long,0.4,False,False,deeprecon,JK,art,brain_diffuser
1,cliptext_final,0.0755600124651776,low_level_long,0.4,False,False,deeprecon,JK,art,brain_diffuser
2,cliptext_tokens,0.0669901485021433,low_level_long,0.4,False,False,deeprecon,JK,art,brain_diffuser
3,clipvision_final,0.0206615461186872,low_level_long,0.4,False,False,deeprecon,JK,art,brain_diffuser
4,clipvision_patches,0.0494550097968886,low_level_long,0.4,False,False,deeprecon,JK,art,brain_diffuser
0,vdvae,0.0008293445328541,high_level_short,0.4,False,False,deeprecon,JK,test,brain_diffuser
1,cliptext_final,0.2301934925828541,high_level_short,0.4,False,False,deeprecon,JK,test,brain_diffuser
2,cliptext_tokens,0.2137623627216398,high_level_short,0.4,False,False,deeprecon,JK,test,brain_diffuser
3,clipvision_final,0.2164704120609432,high_level_short,0.4,False,False,deeprecon,JK,test,brain_diffuser
4,clipvision_patches,0.0857074531092917,high_level_short,0.4,False,False,deeprecon,JK,test,brain_diffuser
0,vdvae,0.0002244844750728,high_level_short,0.4,False,False,deeprecon,JK,art,brain_diffuser
1,cliptext_final,0.019211696118104,high_level_short,0.4,False,False,deeprecon,JK,art,brain_diffuser
2,cliptext_tokens,0.0271740938099078,high_level_short,0.4,False,False,deeprecon,JK,art,brain_diffuser
3,clipvision_final,0.0206615461186872,high_level_short,0.4,False,False,deeprecon,JK,art,brain_diffuser
4,clipvision_patches,0.0494550097968886,high_level_short,0.4,False,False,deeprecon,JK,art,brain_diffuser
0,vdvae,0.0008293445328541,high_level_long,0.4,False,False,deeprecon,JK,test,brain_diffuser
1,cliptext_final,0.212004649534471,high_level_long,0.4,False,False,deeprecon,JK,test,brain_diffuser
2,cliptext_tokens,0.1715315288848207,high_level_long,0.4,False,False,deeprecon,JK,test,brain_diffuser
3,clipvision_final,0.2164704120609432,high_level_long,0.4,False,False,deeprecon,JK,test,brain_diffuser
4,clipvision_patches,0.0857074531092917,high_level_long,0.4,False,False,deeprecon,JK,test,brain_diffuser
0,vdvae,0.0002244844750728,high_level_long,0.4,False,False,deeprecon,JK,art,brain_diffuser
1,cliptext_final,0.0278837920524698,high_level_long,0.4,False,False,deeprecon,JK,art,brain_diffuser
2,cliptext_tokens,0.032504666902145,high_level_long,0.4,False,False,deeprecon,JK,art,brain_diffuser
3,clipvision_final,0.0206615461186872,high_level_long,0.4,False,False,deeprecon,JK,art,brain_diffuser
4,clipvision_patches,0.0494550097968886,high_level_long,0.4,False,False,deeprecon,JK,art,brain_diffuser
0,vdvae,0.0008293445328541,human_captions,0.8,False,False,deeprecon,JK,test,brain_diffuser
1,cliptext_final,0.2625327665162527,human_captions,0.8,False,False,deeprecon,JK,test,brain_diffuser
2,cliptext_tokens,0.2569457062446137,human_captions,0.8,False,False,deeprecon,JK,test,brain_diffuser
3,clipvision_final,0.2164704120609432,human_captions,0.8,False,False,deeprecon,JK,test,brain_diffuser
4,clipvision_patches,0.0857074531092917,human_captions,0.8,False,False,deeprecon,JK,test,brain_diffuser
0,vdvae,0.0002244844750728,human_captions,0.8,False,False,deeprecon,JK,art,brain_diffuser
1,cliptext_final,0.025907488543502,human_captions,0.8,False,False,deeprecon,JK,art,brain_diffuser
2,cliptext_tokens,0.0374040688102292,human_captions,0.8,False,False,deeprecon,JK,art,brain_diffuser
3,clipvision_final,0.0206615461186872,human_captions,0.8,False,False,deeprecon,JK,art,brain_diffuser
4,clipvision_patches,0.0494550097968886,human_captions,0.8,False,False,deeprecon,JK,art,brain_diffuser
0,vdvae,0.0008293445328541,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JK,test,brain_diffuser
1,cliptext_final,-0.0007520523212958,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JK,test,brain_diffuser
2,cliptext_tokens,0.0046156288042245,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JK,test,brain_diffuser
3,clipvision_final,0.2164704120609432,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JK,test,brain_diffuser
4,clipvision_patches,0.0857074531092917,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JK,test,brain_diffuser
0,vdvae,0.0002244844750728,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JK,art,brain_diffuser
1,cliptext_final,0.0193656463890789,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JK,art,brain_diffuser
2,cliptext_tokens,0.0151328715627342,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JK,art,brain_diffuser
3,clipvision_final,0.0206615461186872,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JK,art,brain_diffuser
4,clipvision_patches,0.0494550097968886,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JK,art,brain_diffuser
0,vdvae,0.0008293445328541,low_level_short,0.8,False,False,deeprecon,JK,test,brain_diffuser
1,cliptext_final,0.1815544894059771,low_level_short,0.8,False,False,deeprecon,JK,test,brain_diffuser
2,cliptext_tokens,0.1560459269003518,low_level_short,0.8,False,False,deeprecon,JK,test,brain_diffuser
3,clipvision_final,0.2164704120609432,low_level_short,0.8,False,False,deeprecon,JK,test,brain_diffuser
4,clipvision_patches,0.0857074531092917,low_level_short,0.8,False,False,deeprecon,JK,test,brain_diffuser
0,vdvae,0.0002244844750728,low_level_short,0.8,False,False,deeprecon,JK,art,brain_diffuser
1,cliptext_final,0.0594503795176074,low_level_short,0.8,False,False,deeprecon,JK,art,brain_diffuser
2,cliptext_tokens,0.064888264371851,low_level_short,0.8,False,False,deeprecon,JK,art,brain_diffuser
3,clipvision_final,0.0206615461186872,low_level_short,0.8,False,False,deeprecon,JK,art,brain_diffuser
4,clipvision_patches,0.0494550097968886,low_level_short,0.8,False,False,deeprecon,JK,art,brain_diffuser
0,vdvae,0.0008293445328541,low_level_long,0.8,False,False,deeprecon,JK,test,brain_diffuser
1,cliptext_final,0.1520245066929109,low_level_long,0.8,False,False,deeprecon,JK,test,brain_diffuser
2,cliptext_tokens,0.1082842223452866,low_level_long,0.8,False,False,deeprecon,JK,test,brain_diffuser
3,clipvision_final,0.2164704120609432,low_level_long,0.8,False,False,deeprecon,JK,test,brain_diffuser
4,clipvision_patches,0.0857074531092917,low_level_long,0.8,False,False,deeprecon,JK,test,brain_diffuser
0,vdvae,0.0002244844750728,low_level_long,0.8,False,False,deeprecon,JK,art,brain_diffuser
1,cliptext_final,0.0755600124651776,low_level_long,0.8,False,False,deeprecon,JK,art,brain_diffuser
2,cliptext_tokens,0.0669901485021433,low_level_long,0.8,False,False,deeprecon,JK,art,brain_diffuser
3,clipvision_final,0.0206615461186872,low_level_long,0.8,False,False,deeprecon,JK,art,brain_diffuser
4,clipvision_patches,0.0494550097968886,low_level_long,0.8,False,False,deeprecon,JK,art,brain_diffuser
0,vdvae,0.0008293445328541,high_level_short,0.8,False,False,deeprecon,JK,test,brain_diffuser
1,cliptext_final,0.2301934925828541,high_level_short,0.8,False,False,deeprecon,JK,test,brain_diffuser
2,cliptext_tokens,0.2137623627216398,high_level_short,0.8,False,False,deeprecon,JK,test,brain_diffuser
3,clipvision_final,0.2164704120609432,high_level_short,0.8,False,False,deeprecon,JK,test,brain_diffuser
4,clipvision_patches,0.0857074531092917,high_level_short,0.8,False,False,deeprecon,JK,test,brain_diffuser
0,vdvae,0.0002244844750728,high_level_short,0.8,False,False,deeprecon,JK,art,brain_diffuser
1,cliptext_final,0.019211696118104,high_level_short,0.8,False,False,deeprecon,JK,art,brain_diffuser
2,cliptext_tokens,0.0271740938099078,high_level_short,0.8,False,False,deeprecon,JK,art,brain_diffuser
3,clipvision_final,0.0206615461186872,high_level_short,0.8,False,False,deeprecon,JK,art,brain_diffuser
4,clipvision_patches,0.0494550097968886,high_level_short,0.8,False,False,deeprecon,JK,art,brain_diffuser
0,vdvae,0.0008293445328541,high_level_long,0.8,False,False,deeprecon,JK,test,brain_diffuser
1,cliptext_final,0.212004649534471,high_level_long,0.8,False,False,deeprecon,JK,test,brain_diffuser
2,cliptext_tokens,0.1715315288848207,high_level_long,0.8,False,False,deeprecon,JK,test,brain_diffuser
3,clipvision_final,0.2164704120609432,high_level_long,0.8,False,False,deeprecon,JK,test,brain_diffuser
4,clipvision_patches,0.0857074531092917,high_level_long,0.8,False,False,deeprecon,JK,test,brain_diffuser
0,vdvae,0.0002244844750728,high_level_long,0.8,False,False,deeprecon,JK,art,brain_diffuser
1,cliptext_final,0.0278837920524698,high_level_long,0.8,False,False,deeprecon,JK,art,brain_diffuser
2,cliptext_tokens,0.032504666902145,high_level_long,0.8,False,False,deeprecon,JK,art,brain_diffuser
3,clipvision_final,0.0206615461186872,high_level_long,0.8,False,False,deeprecon,JK,art,brain_diffuser
4,clipvision_patches,0.0494550097968886,high_level_long,0.8,False,False,deeprecon,JK,art,brain_diffuser
0,vdvae,9.839283013344923e-05,human_captions,0.4,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.2370350542162747,human_captions,0.4,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.2275543194440833,human_captions,0.4,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,human_captions,0.4,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,human_captions,0.4,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,human_captions,0.4,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0170835409819004,human_captions,0.4,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0362943096340554,human_captions,0.4,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,human_captions,0.4,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,human_captions,0.4,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,-0.0105001379689028,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,-0.0087170370386959,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0142346671535998,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0214415299127358,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,low_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.1601027457496085,low_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.1334079491275167,low_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,low_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,low_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,low_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0221518357986776,low_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0385383403311073,low_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,low_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,low_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,low_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.1428636145515993,low_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.0964472980722918,low_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,low_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,low_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,low_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0492638500073955,low_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.046241493325421,low_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,low_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,low_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,high_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.2082883121989968,high_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.1880667535552831,high_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,high_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,high_level_short,0.4,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,high_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.007633643092193,high_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0193717562349502,high_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,high_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,high_level_short,0.4,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,high_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.1865042261983822,high_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.1515822600488144,high_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,high_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,high_level_long,0.4,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,high_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0073175164160171,high_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0262690594080657,high_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,high_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,high_level_long,0.4,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,human_captions,0.8,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.2370350550944773,human_captions,0.8,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.2275543228689323,human_captions,0.8,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,human_captions,0.8,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,human_captions,0.8,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,human_captions,0.8,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0170835392602909,human_captions,0.8,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0362943095605364,human_captions,0.8,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,human_captions,0.8,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,human_captions,0.8,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,-0.0105001307784117,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,-0.0087170326591624,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0142346736393451,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0214415295915519,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,human_captions_shuffled_single_caption,0.8,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,low_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.1601027457496085,low_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.1334079491275167,low_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,low_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,low_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,low_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0221518357986776,low_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0385383403311073,low_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,low_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,low_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,low_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.1428636145515993,low_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.0964472980722918,low_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,low_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,low_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,low_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0492638500073955,low_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.046241493325421,low_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,low_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,low_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,high_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.2082883121989968,high_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.1880667535552831,high_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,high_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,high_level_short,0.8,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,high_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.007633643092193,high_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0193717562349502,high_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,high_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,high_level_short,0.8,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,9.839283013344923e-05,high_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
1,cliptext_final,0.1865042261983822,high_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
2,cliptext_tokens,0.1515822600488144,high_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
3,clipvision_final,0.1902324264451628,high_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
4,clipvision_patches,0.0735170258525837,high_level_long,0.8,False,False,deeprecon,JP,test,brain_diffuser
0,vdvae,0.0017159621957595,high_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
1,cliptext_final,0.0073175164160171,high_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
2,cliptext_tokens,0.0262690594080657,high_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
3,clipvision_final,0.0228686259654931,high_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
4,clipvision_patches,0.0417986190270575,high_level_long,0.8,False,False,deeprecon,JP,art,brain_diffuser
0,vdvae,0.0003886268086613,human_captions,0.4,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,0.2388539211733816,human_captions,0.4,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,0.2347889440862133,human_captions,0.4,False,False,deeprecon,TH,test,brain_diffuser
3,clipvision_final,0.1984578298416035,human_captions,0.4,False,False,deeprecon,TH,test,brain_diffuser
4,clipvision_patches,0.0784653122628871,human_captions,0.4,False,False,deeprecon,TH,test,brain_diffuser
0,vdvae,0.0007486946736459,human_captions,0.4,False,False,deeprecon,TH,art,brain_diffuser
1,cliptext_final,0.0376248301500335,human_captions,0.4,False,False,deeprecon,TH,art,brain_diffuser
2,cliptext_tokens,0.0596601207676326,human_captions,0.4,False,False,deeprecon,TH,art,brain_diffuser
3,clipvision_final,0.0203276809472884,human_captions,0.4,False,False,deeprecon,TH,art,brain_diffuser
4,clipvision_patches,0.0440239975422875,human_captions,0.4,False,False,deeprecon,TH,art,brain_diffuser
0,vdvae,0.0003886268086613,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,-0.0095303276479278,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,-0.0066370661479816,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,test,brain_diffuser
3,clipvision_final,0.1984578298416035,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,test,brain_diffuser
4,clipvision_patches,0.0784653122628871,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,test,brain_diffuser
0,vdvae,0.0007486946736459,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,art,brain_diffuser
1,cliptext_final,-0.0257612231099509,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,art,brain_diffuser
2,cliptext_tokens,-0.0250755480353713,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,art,brain_diffuser
3,clipvision_final,0.0203276809472884,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,art,brain_diffuser
4,clipvision_patches,0.0440239975422875,human_captions_shuffled_single_caption,0.4,False,False,deeprecon,TH,art,brain_diffuser
0,vdvae,0.0003886268086613,low_level_short,0.4,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,0.154830812945011,low_level_short,0.4,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,0.1358521875026334,low_level_short,0.4,False,False,deeprecon,TH,test,brain_diffuser
3,clipvision_final,0.1984578298416035,low_level_short,0.4,False,False,deeprecon,TH,test,brain_diffuser
4,clipvision_patches,0.0784653122628871,low_level_short,0.4,False,False,deeprecon,TH,test,brain_diffuser
0,vdvae,0.0007486946736459,low_level_short,0.4,False,False,deeprecon,TH,art,brain_diffuser
1,cliptext_final,0.075783327266456,low_level_short,0.4,False,False,deeprecon,TH,art,brain_diffuser
2,cliptext_tokens,0.0896762572825459,low_level_short,0.4,False,False,deeprecon,TH,art,brain_diffuser
3,clipvision_final,0.0203276809472884,low_level_short,0.4,False,False,deeprecon,TH,art,brain_diffuser
4,clipvision_patches,0.0440239975422875,low_level_short,0.4,False,False,deeprecon,TH,art,brain_diffuser
0,vdvae,0.0003886268086613,low_level_long,0.4,False,False,deeprecon,TH,test,brain_diffuser
1,cliptext_final,0.1385993107905508,low_level_long,0.4,False,False,deeprecon,TH,test,brain_diffuser
2,cliptext_tokens,0.0989446901553425,low_level_long,0.4,False,False,deeprecon,TH,test,brain_diffuser
